id,name,season,competition,gamesPlayed,goals,minutes
510459,kacper-kostorz,22/23,Ekstraklasa,1,0,16
510459,kacper-kostorz,22/23,3 Liga - Grupa II,1,0,79
510459,kacper-kostorz,22/23,UECL Kwalifikacje,1,0,5
510459,kacper-kostorz,21/22,Ekstraklasa,4,0,41
510459,kacper-kostorz,21/22,3 Liga - Grupa II,2,2,125
510459,kacper-kostorz,21/22,Liga Europy,0,0,0
510459,kacper-kostorz,21/22,Ekstraklasa,3,0,53
510459,kacper-kostorz,21/22,3 Liga - Grupa I,7,4,536
510459,kacper-kostorz,21/22,Fortuna Puchar Polski,1,1,56
510459,kacper-kostorz,21/22,Kwalifikacje do Ligi Europy,0,0,0
510459,kacper-kostorz,21/22,Kwalifikacje do Ligi Mistrzów,0,0,0
510459,kacper-kostorz,20/21,Ekstraklasa,6,1,113
510459,kacper-kostorz,20/21,3 Liga - Grupa I,3,2,213
510459,kacper-kostorz,20/21,Fortuna Puchar Polski,2,0,84
510459,kacper-kostorz,19/20,Baraze o udzial w Ekstraklasie,1,0,90
510459,kacper-kostorz,19/20,1 Liga,14,2,976
510459,kacper-kostorz,19/20,Ekstraklasa,3,0,37
510459,kacper-kostorz,19/20,Fortuna Puchar Polski,0,0,0
510459,kacper-kostorz,19/20,3 Liga - Grupa I,5,3,354
510459,kacper-kostorz,18/19,Fortuna 1 Liga,33,2,1677
510459,kacper-kostorz,18/19,Fortuna Puchar Polski,2,0,95
510459,kacper-kostorz,17/18,Nice 1 Liga,20,0,594
510459,kacper-kostorz,17/18,Fortuna Puchar Polski,2,0,28
510459,kacper-kostorz,16/17,Nice 1 Liga,2,1,75
