id,name,dates,marketValue
510459,kacper-kostorz,2017-08-15,50000
510459,kacper-kostorz,2018-01-24,50000
510459,kacper-kostorz,2018-07-02,75000
510459,kacper-kostorz,2019-02-20,125000
510459,kacper-kostorz,2019-06-28,300000
510459,kacper-kostorz,2020-01-14,200000
510459,kacper-kostorz,2021-01-18,150000
510459,kacper-kostorz,2021-05-20,300000
510459,kacper-kostorz,2021-10-14,200000
510459,kacper-kostorz,2021-12-30,100000
510459,kacper-kostorz,2022-06-13,100000
510459,kacper-kostorz,2022-11-15,100000
