id,name,dates,marketValue
121154,konrad-forenc,2009-09-07,50000
121154,konrad-forenc,2012-12-12,150000
121154,konrad-forenc,2013-07-21,150000
121154,konrad-forenc,2013-09-25,125000
121154,konrad-forenc,2015-03-13,150000
121154,konrad-forenc,2015-06-29,200000
121154,konrad-forenc,2016-01-09,200000
121154,konrad-forenc,2016-03-27,150000
121154,konrad-forenc,2016-07-23,150000
121154,konrad-forenc,2017-01-20,100000
121154,konrad-forenc,2017-07-04,100000
121154,konrad-forenc,2018-01-15,100000
121154,konrad-forenc,2018-07-02,100000
121154,konrad-forenc,2019-01-24,50000
121154,konrad-forenc,2019-06-28,200000
121154,konrad-forenc,2020-01-14,200000
121154,konrad-forenc,2020-08-17,250000
121154,konrad-forenc,2021-01-18,250000
121154,konrad-forenc,2021-05-20,250000
121154,konrad-forenc,2022-01-13,250000
121154,konrad-forenc,2022-06-23,350000
121154,konrad-forenc,2022-11-15,150000
