id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
267149,krzysztof,drzazga,22/23,Fortuna 1 Liga,19,1,818
267149,krzysztof,drzazga,22/23,Fortuna Puchar Polski,1,0,120
267149,krzysztof,drzazga,21/22,1 Liga,10,5,328
267149,krzysztof,drzazga,21/22,3 Liga - Grupa III,1,0,63
267149,krzysztof,drzazga,20/21,1 Liga,28,4,1623
267149,krzysztof,drzazga,20/21,Fortuna Puchar Polski,1,0,80
267149,krzysztof,drzazga,19/20,Ekstraklasa,12,0,408
267149,krzysztof,drzazga,19/20,Fortuna Puchar Polski,1,0,90
267149,krzysztof,drzazga,18/19,Ekstraklasa,17,5,1305
267149,krzysztof,drzazga,18/19,Fortuna Puchar Polski,2,3,176
267149,krzysztof,drzazga,18/19,Fortuna 1 Liga,20,7,1349
267149,krzysztof,drzazga,17/18,Nice 1 Liga,10,2,762
267149,krzysztof,drzazga,17/18,Nice 1 Liga,6,0,288
267149,krzysztof,drzazga,17/18,Fortuna Puchar Polski,3,0,112
267149,krzysztof,drzazga,16/17,Nice 1 Liga,15,4,941
267149,krzysztof,drzazga,16/17,Ekstraklasa,5,0,201
267149,krzysztof,drzazga,16/17,Fortuna Puchar Polski,3,1,78
267149,krzysztof,drzazga,15/16,Ekstraklasa,7,0,176
267149,krzysztof,drzazga,14/15,Fortuna Puchar Polski,1,1,120
267149,krzysztof,drzazga,13/14,2 Liga - Grupa zachodnia,3,0,87
267149,krzysztof,drzazga,13/14,Fortuna Puchar Polski,2,0,64
