id,name,dates,marketValue
176423,jesus-imaz,2014-08-12,200000
176423,jesus-imaz,2015-01-07,200000
176423,jesus-imaz,2015-06-30,300000
176423,jesus-imaz,2016-02-21,300000
176423,jesus-imaz,2016-07-14,300000
176423,jesus-imaz,2017-01-23,300000
176423,jesus-imaz,2017-06-28,300000
176423,jesus-imaz,2018-01-15,400000
176423,jesus-imaz,2018-07-02,550000
176423,jesus-imaz,2019-01-24,750000
176423,jesus-imaz,2019-06-28,1250000
176423,jesus-imaz,2020-01-14,1350000
176423,jesus-imaz,2020-04-07,1100000
176423,jesus-imaz,2020-08-17,1500000
176423,jesus-imaz,2021-01-18,1500000
176423,jesus-imaz,2021-05-20,1500000
176423,jesus-imaz,2021-12-30,1500000
176423,jesus-imaz,2022-04-06,1200000
176423,jesus-imaz,2022-06-13,1000000
176423,jesus-imaz,2022-11-15,1000000
