id,firstName,lastName,dates,marketValue
236235,mateusz,cichocki,2012-08-08,50000
236235,mateusz,cichocki,2013-03-27,100000
236235,mateusz,cichocki,2013-07-21,200000
236235,mateusz,cichocki,2014-02-13,150000
236235,mateusz,cichocki,2015-03-13,150000
236235,mateusz,cichocki,2015-06-29,150000
236235,mateusz,cichocki,2016-01-09,200000
236235,mateusz,cichocki,2016-03-27,150000
236235,mateusz,cichocki,2016-07-23,150000
236235,mateusz,cichocki,2017-01-20,100000
236235,mateusz,cichocki,2017-08-15,100000
236235,mateusz,cichocki,2018-01-24,125000
236235,mateusz,cichocki,2018-07-02,200000
236235,mateusz,cichocki,2019-01-24,150000
236235,mateusz,cichocki,2019-06-28,150000
236235,mateusz,cichocki,2020-02-27,150000
236235,mateusz,cichocki,2021-02-23,150000
236235,mateusz,cichocki,2021-06-29,200000
236235,mateusz,cichocki,2021-10-14,350000
236235,mateusz,cichocki,2021-12-30,550000
236235,mateusz,cichocki,2022-04-06,650000
236235,mateusz,cichocki,2022-06-13,650000
236235,mateusz,cichocki,2022-09-28,450000
236235,mateusz,cichocki,2022-11-15,400000
