id,name,dates,marketValue
385759,michal-kaput,2018-12-31,0
385759,michal-kaput,2019-07-17,75000
385759,michal-kaput,2020-02-27,100000
385759,michal-kaput,2020-08-26,150000
385759,michal-kaput,2021-02-23,150000
385759,michal-kaput,2021-06-29,250000
385759,michal-kaput,2021-10-14,400000
385759,michal-kaput,2021-12-30,600000
385759,michal-kaput,2022-04-06,500000
385759,michal-kaput,2022-06-13,500000
385759,michal-kaput,2022-09-28,400000
385759,michal-kaput,2022-11-15,300000
