id,firstName,lastName,dates,marketValue
333261,tomas,petrasek,2017-08-15,125000
333261,tomas,petrasek,2018-01-24,150000
333261,tomas,petrasek,2018-07-02,150000
333261,tomas,petrasek,2019-02-20,75000
333261,tomas,petrasek,2019-06-28,250000
333261,tomas,petrasek,2020-01-14,500000
333261,tomas,petrasek,2020-04-07,400000
333261,tomas,petrasek,2020-08-17,700000
333261,tomas,petrasek,2021-01-18,1000000
333261,tomas,petrasek,2021-05-20,1000000
333261,tomas,petrasek,2021-12-30,800000
333261,tomas,petrasek,2022-06-13,800000
333261,tomas,petrasek,2022-09-28,500000
333261,tomas,petrasek,2022-11-15,500000
