id,name,season,competition,gamesPlayed,goals,minutes
333261,tomas-petrasek,22/23,Ekstraklasa,7,0,319
333261,tomas-petrasek,22/23,Fortuna Puchar Polski,1,0,90
333261,tomas-petrasek,21/22,Ekstraklasa,25,2,2165
333261,tomas-petrasek,21/22,Fortuna Puchar Polski,5,0,383
333261,tomas-petrasek,21/22,Superpuchar,1,0,13
333261,tomas-petrasek,20/21,Ekstraklasa,8,2,720
333261,tomas-petrasek,20/21,Fortuna Puchar Polski,0,0,0
333261,tomas-petrasek,19/20,Ekstraklasa,34,6,3060
333261,tomas-petrasek,19/20,Fortuna Puchar Polski,2,0,210
333261,tomas-petrasek,18/19,Fortuna 1 Liga,24,8,1589
333261,tomas-petrasek,18/19,Fortuna Puchar Polski,5,2,480
333261,tomas-petrasek,17/18,Nice 1 Liga,14,5,1015
333261,tomas-petrasek,16/17,eWinner 2 liga,33,8,2970
333261,tomas-petrasek,16/17,Fortuna Puchar Polski,3,0,330
333261,tomas-petrasek,15/16,FNL,15,0,1269
333261,tomas-petrasek,15/16,MOL Cup,3,1,270
333261,tomas-petrasek,14/15,FNL,14,1,1226
333261,tomas-petrasek,14/15,MOL Cup,1,0,90
333261,tomas-petrasek,13/14,MOL Cup,1,0,90
