id,name,dates,marketValue
75640,artur-sobiech,2008-06-17,50000
75640,artur-sobiech,2009-09-07,175000
75640,artur-sobiech,2010-03-20,975000
75640,artur-sobiech,2010-06-30,1200000
75640,artur-sobiech,2011-03-17,1600000
75640,artur-sobiech,2011-06-23,2000000
75640,artur-sobiech,2012-01-22,1750000
75640,artur-sobiech,2012-06-28,1750000
75640,artur-sobiech,2012-10-22,2500000
75640,artur-sobiech,2013-01-12,2500000
75640,artur-sobiech,2013-06-29,2500000
75640,artur-sobiech,2014-07-09,2500000
75640,artur-sobiech,2015-02-03,2000000
75640,artur-sobiech,2015-06-30,1500000
75640,artur-sobiech,2016-02-14,1500000
75640,artur-sobiech,2016-07-21,1500000
75640,artur-sobiech,2017-01-22,1000000
75640,artur-sobiech,2017-06-26,750000
75640,artur-sobiech,2018-01-21,750000
75640,artur-sobiech,2018-06-18,550000
75640,artur-sobiech,2019-01-24,450000
75640,artur-sobiech,2019-06-28,700000
75640,artur-sobiech,2020-01-14,700000
75640,artur-sobiech,2020-04-07,550000
75640,artur-sobiech,2020-08-26,775000
75640,artur-sobiech,2020-10-11,800000
75640,artur-sobiech,2020-12-22,1100000
75640,artur-sobiech,2021-03-15,1100000
75640,artur-sobiech,2021-05-20,1300000
75640,artur-sobiech,2021-10-14,1000000
75640,artur-sobiech,2021-12-30,500000
75640,artur-sobiech,2022-04-06,300000
75640,artur-sobiech,2022-06-13,200000
75640,artur-sobiech,2022-09-28,150000
75640,artur-sobiech,2022-11-15,150000
