id,firstName,lastName,dates,marketValue
261085,bartosz,nowak,2013-04-11,75000
261085,bartosz,nowak,2013-05-02,100000
261085,bartosz,nowak,2015-03-23,100000
261085,bartosz,nowak,2015-06-29,150000
261085,bartosz,nowak,2016-01-16,0
261085,bartosz,nowak,2017-01-20,50000
261085,bartosz,nowak,2017-08-15,150000
261085,bartosz,nowak,2018-01-24,100000
261085,bartosz,nowak,2018-07-02,150000
261085,bartosz,nowak,2019-02-20,75000
261085,bartosz,nowak,2019-07-17,200000
261085,bartosz,nowak,2020-02-27,250000
261085,bartosz,nowak,2020-08-17,450000
261085,bartosz,nowak,2021-01-18,800000
261085,bartosz,nowak,2021-05-20,900000
261085,bartosz,nowak,2021-12-30,1200000
261085,bartosz,nowak,2022-04-06,1500000
261085,bartosz,nowak,2022-06-13,1800000
261085,bartosz,nowak,2022-09-28,2000000
261085,bartosz,nowak,2022-11-15,2000000
