id,firstName,lastName,dates,marketValue
294191,piotr,krawczyk,2015-03-13,50000
294191,piotr,krawczyk,2015-06-29,100000
294191,piotr,krawczyk,2016-01-16,100000
294191,piotr,krawczyk,2016-09-03,100000
294191,piotr,krawczyk,2017-03-01,75000
294191,piotr,krawczyk,2017-08-15,50000
294191,piotr,krawczyk,2018-01-24,50000
294191,piotr,krawczyk,2020-01-14,50000
294191,piotr,krawczyk,2020-08-17,150000
294191,piotr,krawczyk,2021-01-18,250000
294191,piotr,krawczyk,2021-05-20,450000
294191,piotr,krawczyk,2022-02-01,450000
294191,piotr,krawczyk,2022-06-13,300000
294191,piotr,krawczyk,2022-09-28,450000
294191,piotr,krawczyk,2022-11-15,350000
