id,name,dates,marketValue
397854,patryk-janasik,2018-01-24,0
397854,patryk-janasik,2019-02-20,75000
397854,patryk-janasik,2020-02-27,100000
397854,patryk-janasik,2021-01-18,100000
397854,patryk-janasik,2021-05-20,350000
397854,patryk-janasik,2021-10-14,450000
397854,patryk-janasik,2021-12-30,600000
397854,patryk-janasik,2022-06-13,400000
397854,patryk-janasik,2022-09-28,500000
397854,patryk-janasik,2022-11-15,400000
