id,firstName,lastName,dates,marketValue
182185,milan,rundic,2013-03-02,50000
182185,milan,rundic,2014-01-07,200000
182185,milan,rundic,2014-06-21,200000
182185,milan,rundic,2014-12-24,200000
182185,milan,rundic,2015-06-08,375000
182185,milan,rundic,2015-12-13,450000
182185,milan,rundic,2016-06-27,375000
182185,milan,rundic,2016-12-30,375000
182185,milan,rundic,2017-06-27,375000
182185,milan,rundic,2017-12-27,350000
182185,milan,rundic,2018-07-12,300000
182185,milan,rundic,2018-12-29,250000
182185,milan,rundic,2019-06-24,250000
182185,milan,rundic,2019-12-06,250000
182185,milan,rundic,2020-07-09,250000
182185,milan,rundic,2021-01-18,200000
182185,milan,rundic,2021-05-20,200000
182185,milan,rundic,2021-10-14,400000
182185,milan,rundic,2021-12-30,400000
182185,milan,rundic,2022-06-13,500000
182185,milan,rundic,2022-11-15,400000
