id,name,dates,marketValue
37920,kamil-grosicki,2006-02-13,50000
37920,kamil-grosicki,2006-12-19,200000
37920,kamil-grosicki,2007-07-16,225000
37920,kamil-grosicki,2007-12-10,300000
37920,kamil-grosicki,2008-05-18,450000
37920,kamil-grosicki,2009-09-07,600000
37920,kamil-grosicki,2010-08-03,825000
37920,kamil-grosicki,2011-01-09,1600000
37920,kamil-grosicki,2011-06-30,2200000
37920,kamil-grosicki,2012-01-08,4000000
37920,kamil-grosicki,2012-06-18,4500000
37920,kamil-grosicki,2013-01-05,4000000
37920,kamil-grosicki,2013-06-12,3800000
37920,kamil-grosicki,2014-02-04,3000000
37920,kamil-grosicki,2014-08-18,3000000
37920,kamil-grosicki,2015-01-13,2000000
37920,kamil-grosicki,2015-06-05,2000000
37920,kamil-grosicki,2016-02-03,2500000
37920,kamil-grosicki,2016-05-31,4500000
37920,kamil-grosicki,2016-07-12,4500000
37920,kamil-grosicki,2017-01-15,6000000
37920,kamil-grosicki,2017-06-27,7000000
37920,kamil-grosicki,2018-02-26,7000000
37920,kamil-grosicki,2018-09-23,5000000
37920,kamil-grosicki,2019-06-27,4000000
37920,kamil-grosicki,2020-02-26,3000000
37920,kamil-grosicki,2020-04-07,2400000
37920,kamil-grosicki,2020-10-12,2400000
37920,kamil-grosicki,2020-12-16,1500000
37920,kamil-grosicki,2021-03-17,1000000
37920,kamil-grosicki,2021-06-07,1000000
37920,kamil-grosicki,2021-12-30,800000
37920,kamil-grosicki,2022-06-13,800000
37920,kamil-grosicki,2022-09-28,600000
37920,kamil-grosicki,2022-11-13,700000
