id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
37920,kamil,grosicki,22/23,Ekstraklasa,21,9,1788
37920,kamil,grosicki,22/23,Fortuna Puchar Polski,2,0,210
37920,kamil,grosicki,22/23,UECL Kwalifikacje,4,0,338
37920,kamil,grosicki,21/22,Ekstraklasa,26,9,1841
37920,kamil,grosicki,21/22,Fortuna Puchar Polski,1,0,90
37920,kamil,grosicki,20/21,Premier League 2,5,2,450
37920,kamil,grosicki,20/21,Premier League,3,0,149
37920,kamil,grosicki,20/21,FA Cup,1,0,120
37920,kamil,grosicki,20/21,EFL Cup,1,0,55
37920,kamil,grosicki,19/20,Championship,14,1,491
37920,kamil,grosicki,19/20,Championship,28,7,2382
37920,kamil,grosicki,19/20,FA Cup,2,1,59
37920,kamil,grosicki,18/19,Championship,39,9,3005
37920,kamil,grosicki,18/19,EFL Cup,1,0,21
37920,kamil,grosicki,17/18,Championship,37,9,2128
37920,kamil,grosicki,17/18,FA Cup,1,0,19
37920,kamil,grosicki,16/17,Premier League,15,0,1145
37920,kamil,grosicki,16/17,Ligue 1,16,4,989
37920,kamil,grosicki,16/17,Coupe de France,1,0,90
37920,kamil,grosicki,16/17,Coupe de la Ligue,1,0,21
37920,kamil,grosicki,16/17,CFA - Grp. A,1,0,68
37920,kamil,grosicki,15/16,Ligue 1,33,9,1526
37920,kamil,grosicki,15/16,Coupe de France,1,0,90
37920,kamil,grosicki,15/16,Coupe de la Ligue,2,0,116
37920,kamil,grosicki,14/15,Ligue 1,19,0,832
37920,kamil,grosicki,14/15,Coupe de France,1,0,17
37920,kamil,grosicki,14/15,Coupe de la Ligue,1,0,61
37920,kamil,grosicki,13/14,Ligue 1,13,0,711
37920,kamil,grosicki,13/14,Coupe de France,4,2,222
37920,kamil,grosicki,13/14,Türkiye Kupasi,2,1,131
37920,kamil,grosicki,13/14,Süper Lig,5,0,119
37920,kamil,grosicki,12/13,Süper Lig,28,2,1802
37920,kamil,grosicki,12/13,Türkiye Kupasi,10,1,745
37920,kamil,grosicki,11/12,Süper Final Europa,6,1,469
37920,kamil,grosicki,11/12,Türkiye Kupasi,2,0,130
37920,kamil,grosicki,11/12,Süper Lig,34,6,2680
37920,kamil,grosicki,10/11,Süper Lig,17,5,1302
37920,kamil,grosicki,10/11,Ekstraklasa,15,6,1119
37920,kamil,grosicki,10/11,Fortuna Puchar Polski,2,0,134
37920,kamil,grosicki,10/11,Kwalifikacje do Ligi Europy,2,0,180
37920,kamil,grosicki,10/11,Superpuchar,1,0,90
37920,kamil,grosicki,09/10,Fortuna Puchar Polski,7,1,476
37920,kamil,grosicki,09/10,Ekstraklasa,29,4,2101
37920,kamil,grosicki,08/09,Ekstraklasa,13,4,1054
37920,kamil,grosicki,08/09,1.Liga Gruppe 1,3,3,206
37920,kamil,grosicki,07/08,Super League,8,2,340
37920,kamil,grosicki,07/08,1.Liga Gruppe 1,4,3,303
37920,kamil,grosicki,07/08,Ekstraklasa,11,1,503
37920,kamil,grosicki,07/08,Fortuna Puchar Polski,1,0,45
37920,kamil,grosicki,06/07,Ekstraklasa,21,2,954
37920,kamil,grosicki,05/06,Ekstraklasa,2,0,9
