id,name,season,competition,gamesPlayed,goals,minutes
187530,leonardo-koutris,22/23,Ekstraklasa,3,0,256
187530,leonardo-koutris,22/23,Kwalifikacje do Ligi Europy,0,0,0
187530,leonardo-koutris,22/23,Super League 1,1,0,90
187530,leonardo-koutris,21/22,2. Bundesliga,12,0,715
187530,leonardo-koutris,21/22,DFB-Pokal,1,0,72
187530,leonardo-koutris,20/21,2. Bundesliga,15,0,1002
187530,leonardo-koutris,20/21,Regionalliga West,3,0,231
187530,leonardo-koutris,20/21,DFB-Pokal,1,0,73
187530,leonardo-koutris,19/20,LaLiga,2,0,93
187530,leonardo-koutris,19/20,Kypello Elladas,2,0,180
187530,leonardo-koutris,19/20,Super League 1,6,0,385
187530,leonardo-koutris,19/20,Kwalifikacje do Ligi Mistrzów,1,0,1
187530,leonardo-koutris,18/19,Super League,17,0,1508
187530,leonardo-koutris,18/19,Kypello Elladas,4,0,287
187530,leonardo-koutris,18/19,Liga Europy,3,0,270
187530,leonardo-koutris,17/18,Super League,20,1,1703
187530,leonardo-koutris,17/18,Kypello Elladas,3,0,265
187530,leonardo-koutris,17/18,Liga Mistrzów,5,0,450
187530,leonardo-koutris,17/18,Kwalifikacje do Ligi Mistrzów,4,0,331
187530,leonardo-koutris,16/17,Super League,28,0,2052
187530,leonardo-koutris,16/17,Kypello Elladas,3,0,228
187530,leonardo-koutris,16/17,Kwalifikacje do Ligi Europy,2,1,83
187530,leonardo-koutris,15/16,Super League,1,0,72
187530,leonardo-koutris,15/16,Football League,14,0,797
187530,leonardo-koutris,15/16,Kypello Elladas,5,0,429
187530,leonardo-koutris,14/15,Super League,11,0,327
187530,leonardo-koutris,14/15,Super League K20,1,0,90
187530,leonardo-koutris,14/15,Kypello Elladas,3,1,246
187530,leonardo-koutris,13/14,Super League,4,0,55
187530,leonardo-koutris,12/13,Football League,2,0,78
