id,firstName,lastName,dates,marketValue
510372,berto,cayarga,2017-08-16,50000
510372,berto,cayarga,2017-12-31,250000
510372,berto,cayarga,2018-06-29,300000
510372,berto,cayarga,2019-02-18,300000
510372,berto,cayarga,2019-06-29,400000
510372,berto,cayarga,2019-12-19,400000
510372,berto,cayarga,2020-04-07,325000
510372,berto,cayarga,2020-10-07,300000
510372,berto,cayarga,2021-01-07,300000
510372,berto,cayarga,2021-06-23,300000
510372,berto,cayarga,2021-12-26,500000
510372,berto,cayarga,2022-06-28,500000
510372,berto,cayarga,2022-10-06,400000
