season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-02-10,NK Osijek,Pogon Szczecin,1500000,400000
17/18,2018-01-08,NK Osijek II,NK Osijek,0,0
16/17,2016-08-19,NK Cepin,NK Osijek II,0,0
14/15,2015-02-27,Bijelo Brdo,NK Cepin,0,0
14/15,2014-08-01,NK Cepin,Bijelo Brdo,0,0
13/14,2014-03-05,NK Osijek U17,NK Cepin,0,0
12/13,2012-07-01,NK Osijek Yth.,NK Osijek U17,0,0
