id,name,dates,marketValue
187798,sokratis-dioudis,2011-07-26,200000
187798,sokratis-dioudis,2011-11-20,200000
187798,sokratis-dioudis,2012-02-25,200000
187798,sokratis-dioudis,2012-07-11,250000
187798,sokratis-dioudis,2012-09-20,400000
187798,sokratis-dioudis,2013-02-09,400000
187798,sokratis-dioudis,2013-12-01,600000
187798,sokratis-dioudis,2014-03-27,600000
187798,sokratis-dioudis,2015-01-06,600000
187798,sokratis-dioudis,2015-09-26,500000
187798,sokratis-dioudis,2016-06-20,500000
187798,sokratis-dioudis,2017-04-19,450000
187798,sokratis-dioudis,2017-12-17,500000
187798,sokratis-dioudis,2018-05-21,500000
187798,sokratis-dioudis,2018-12-06,750000
187798,sokratis-dioudis,2019-05-20,900000
187798,sokratis-dioudis,2019-09-22,1000000
187798,sokratis-dioudis,2019-12-17,1000000
187798,sokratis-dioudis,2020-04-07,800000
187798,sokratis-dioudis,2020-08-03,900000
187798,sokratis-dioudis,2020-10-11,1000000
187798,sokratis-dioudis,2021-02-11,1200000
187798,sokratis-dioudis,2021-05-29,1500000
187798,sokratis-dioudis,2021-10-31,1500000
187798,sokratis-dioudis,2022-06-08,1000000
187798,sokratis-dioudis,2022-11-06,750000
