id,firstName,lastName,dates,marketValue
429070,vladan,kovacevic,2016-07-18,100000
429070,vladan,kovacevic,2017-01-20,100000
429070,vladan,kovacevic,2017-07-19,100000
429070,vladan,kovacevic,2018-03-01,125000
429070,vladan,kovacevic,2018-07-30,150000
429070,vladan,kovacevic,2019-02-24,400000
429070,vladan,kovacevic,2019-06-18,1000000
429070,vladan,kovacevic,2020-01-06,1000000
429070,vladan,kovacevic,2020-04-07,900000
429070,vladan,kovacevic,2020-06-25,1000000
429070,vladan,kovacevic,2020-12-15,800000
429070,vladan,kovacevic,2021-06-14,1000000
429070,vladan,kovacevic,2021-10-14,1500000
429070,vladan,kovacevic,2021-12-30,2000000
429070,vladan,kovacevic,2022-06-13,3000000
429070,vladan,kovacevic,2022-09-28,5000000
429070,vladan,kovacevic,2022-11-15,5000000
