id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
554277,fryderyk,gerbowski,22/23,Ekstraklasa,17,1,791
554277,fryderyk,gerbowski,22/23,Fortuna Puchar Polski,2,0,103
554277,fryderyk,gerbowski,21/22,Ekstraklasa,18,0,844
554277,fryderyk,gerbowski,20/21,Ekstraklasa,0,0,0
554277,fryderyk,gerbowski,19/20,CLJ,12,1,984
554277,fryderyk,gerbowski,18/19,CLJ,3,0,214
