id,name,dates,marketValue
130444,jakub-bartkowski,2011-03-21,50000
130444,jakub-bartkowski,2012-03-02,250000
130444,jakub-bartkowski,2012-09-16,300000
130444,jakub-bartkowski,2013-02-07,400000
130444,jakub-bartkowski,2013-07-21,300000
130444,jakub-bartkowski,2014-03-27,150000
130444,jakub-bartkowski,2015-03-13,150000
130444,jakub-bartkowski,2015-06-29,150000
130444,jakub-bartkowski,2016-01-16,150000
130444,jakub-bartkowski,2016-09-03,150000
130444,jakub-bartkowski,2017-07-04,150000
130444,jakub-bartkowski,2018-01-15,250000
130444,jakub-bartkowski,2018-07-02,250000
130444,jakub-bartkowski,2019-01-24,250000
130444,jakub-bartkowski,2019-06-28,450000
130444,jakub-bartkowski,2020-01-14,300000
130444,jakub-bartkowski,2020-08-17,400000
130444,jakub-bartkowski,2021-01-18,400000
130444,jakub-bartkowski,2021-05-20,650000
130444,jakub-bartkowski,2021-12-30,800000
130444,jakub-bartkowski,2022-06-13,700000
130444,jakub-bartkowski,2022-09-28,600000
130444,jakub-bartkowski,2022-11-15,600000
