id,firstName,lastName,dates,marketValue
295495,mateusz,wdowiak,2013-11-04,50000
295495,mateusz,wdowiak,2014-02-13,50000
295495,mateusz,wdowiak,2014-07-20,50000
295495,mateusz,wdowiak,2015-03-04,50000
295495,mateusz,wdowiak,2015-06-29,200000
295495,mateusz,wdowiak,2016-01-09,150000
295495,mateusz,wdowiak,2016-03-27,150000
295495,mateusz,wdowiak,2016-07-23,250000
295495,mateusz,wdowiak,2017-03-01,200000
295495,mateusz,wdowiak,2017-07-04,225000
295495,mateusz,wdowiak,2018-01-15,225000
295495,mateusz,wdowiak,2018-07-02,225000
295495,mateusz,wdowiak,2019-01-24,300000
295495,mateusz,wdowiak,2019-06-28,500000
295495,mateusz,wdowiak,2020-01-14,400000
295495,mateusz,wdowiak,2020-04-07,325000
295495,mateusz,wdowiak,2020-08-17,400000
295495,mateusz,wdowiak,2021-01-18,300000
295495,mateusz,wdowiak,2021-05-20,300000
295495,mateusz,wdowiak,2021-12-30,450000
295495,mateusz,wdowiak,2022-04-06,800000
295495,mateusz,wdowiak,2022-06-13,900000
295495,mateusz,wdowiak,2022-09-28,1200000
295495,mateusz,wdowiak,2022-11-15,1200000
