id,name,dates,marketValue
430054,michal-sacek,2016-08-02,200000
430054,michal-sacek,2016-10-15,500000
430054,michal-sacek,2016-12-18,500000
430054,michal-sacek,2017-04-10,600000
430054,michal-sacek,2017-06-09,1000000
430054,michal-sacek,2017-10-06,1200000
430054,michal-sacek,2017-12-20,1200000
430054,michal-sacek,2018-07-13,1200000
430054,michal-sacek,2018-12-29,1200000
430054,michal-sacek,2019-06-24,1300000
430054,michal-sacek,2019-09-24,1500000
430054,michal-sacek,2019-12-06,1800000
430054,michal-sacek,2020-04-07,1400000
430054,michal-sacek,2020-07-09,1700000
430054,michal-sacek,2020-12-26,2000000
430054,michal-sacek,2021-06-24,2000000
430054,michal-sacek,2021-12-25,2200000
430054,michal-sacek,2022-06-21,2000000
430054,michal-sacek,2022-12-13,1500000
