season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-08-29,Miedz Legnica,Bröndby IF,500000,End of loan
21/22,2022-01-21,Bröndby IF,Miedz Legnica,500000,loan transfer
20/21,2021-06-30,Lyngby BK,Bröndby IF,500000,End of loan
20/21,2020-10-05,Bröndby IF,Lyngby BK,600000,loan transfer
18/19,2018-07-01,Silkeborg IF,Bröndby IF,700000,1470000
15/16,2015-07-01,Silkeborg U19,Silkeborg IF,350000,0
12/13,2012-07-01,Silkeborg IF Yo,Silkeborg U19,0,0
