id,name,dates,marketValue
265040,jens-martin-gammelby,2014-04-16,50000
265040,jens-martin-gammelby,2014-06-25,200000
265040,jens-martin-gammelby,2015-02-05,350000
265040,jens-martin-gammelby,2015-09-01,250000
265040,jens-martin-gammelby,2016-01-24,200000
265040,jens-martin-gammelby,2016-08-11,300000
265040,jens-martin-gammelby,2016-12-11,350000
265040,jens-martin-gammelby,2017-06-20,400000
265040,jens-martin-gammelby,2017-12-17,500000
265040,jens-martin-gammelby,2018-06-01,700000
265040,jens-martin-gammelby,2018-12-20,600000
265040,jens-martin-gammelby,2019-06-07,800000
265040,jens-martin-gammelby,2019-09-08,600000
265040,jens-martin-gammelby,2019-12-21,400000
265040,jens-martin-gammelby,2020-04-07,325000
265040,jens-martin-gammelby,2020-07-30,600000
265040,jens-martin-gammelby,2020-12-22,500000
265040,jens-martin-gammelby,2021-06-03,500000
265040,jens-martin-gammelby,2021-12-27,500000
265040,jens-martin-gammelby,2022-06-23,500000
265040,jens-martin-gammelby,2022-12-21,500000
