id,name,dates,marketValue
255905,jakub-lukowski,2013-05-04,50000
255905,jakub-lukowski,2014-02-13,50000
255905,jakub-lukowski,2015-03-04,50000
255905,jakub-lukowski,2015-06-29,100000
255905,jakub-lukowski,2016-01-16,200000
255905,jakub-lukowski,2016-07-23,200000
255905,jakub-lukowski,2016-09-03,150000
255905,jakub-lukowski,2017-03-01,100000
255905,jakub-lukowski,2017-07-04,100000
255905,jakub-lukowski,2018-01-15,150000
255905,jakub-lukowski,2018-07-02,150000
255905,jakub-lukowski,2019-01-24,250000
255905,jakub-lukowski,2019-06-28,250000
255905,jakub-lukowski,2019-07-17,25000
255905,jakub-lukowski,2020-02-27,200000
255905,jakub-lukowski,2020-08-26,250000
255905,jakub-lukowski,2021-02-23,150000
255905,jakub-lukowski,2021-06-29,150000
255905,jakub-lukowski,2022-01-13,200000
255905,jakub-lukowski,2022-06-23,350000
255905,jakub-lukowski,2022-09-28,500000
255905,jakub-lukowski,2022-11-15,650000
