id,name,season,competition,gamesPlayed,goals,minutes
255905,jakub-lukowski,22/23,Ekstraklasa,20,9,1605
255905,jakub-lukowski,22/23,Fortuna Puchar Polski,1,0,25
255905,jakub-lukowski,21/22,Baraze o udzial w Ekstraklasie,2,0,46
255905,jakub-lukowski,21/22,1 Liga,31,9,2380
255905,jakub-lukowski,21/22,Fortuna Puchar Polski,3,0,158
255905,jakub-lukowski,20/21,1 Liga,17,6,1343
255905,jakub-lukowski,20/21,1 Liga,13,1,395
255905,jakub-lukowski,20/21,Fortuna Puchar Polski,1,0,45
255905,jakub-lukowski,19/20,Baraze o udzial w Ekstraklasie,1,0,71
255905,jakub-lukowski,19/20,1 Liga,27,5,2143
255905,jakub-lukowski,19/20,Fortuna Puchar Polski,4,0,289
255905,jakub-lukowski,19/20,1 Liga,6,2,482
255905,jakub-lukowski,18/19,Ekstraklasa,17,2,694
255905,jakub-lukowski,18/19,Fortuna Puchar Polski,1,0,19
255905,jakub-lukowski,17/18,Ekstraklasa,15,0,530
255905,jakub-lukowski,17/18,Fortuna Puchar Polski,1,1,90
255905,jakub-lukowski,16/17,Nice 1 Liga,22,5,1283
255905,jakub-lukowski,16/17,Fortuna Puchar Polski,1,0,44
255905,jakub-lukowski,16/17,Ekstraklasa,0,0,0
255905,jakub-lukowski,15/16,1 Liga,19,2,974
255905,jakub-lukowski,15/16,Fortuna Puchar Polski,3,0,199
255905,jakub-lukowski,14/15,Ekstraklasa,10,0,146
255905,jakub-lukowski,14/15,Fortuna Puchar Polski,1,0,14
255905,jakub-lukowski,13/14,Ekstraklasa,0,0,0
