id,name,dates,marketValue
71019,bartosz-salamon,2009-06-21,100000
71019,bartosz-salamon,2009-09-23,300000
71019,bartosz-salamon,2010-06-27,300000
71019,bartosz-salamon,2010-12-27,175000
71019,bartosz-salamon,2011-06-23,200000
71019,bartosz-salamon,2011-12-31,800000
71019,bartosz-salamon,2012-05-25,2500000
71019,bartosz-salamon,2012-12-22,2800000
71019,bartosz-salamon,2013-02-13,3500000
71019,bartosz-salamon,2013-06-18,3000000
71019,bartosz-salamon,2014-01-06,2500000
71019,bartosz-salamon,2014-06-30,1800000
71019,bartosz-salamon,2015-02-09,1500000
71019,bartosz-salamon,2015-06-28,1500000
71019,bartosz-salamon,2015-12-27,1500000
71019,bartosz-salamon,2016-05-31,2200000
71019,bartosz-salamon,2016-07-14,2200000
71019,bartosz-salamon,2017-01-01,2000000
71019,bartosz-salamon,2017-06-07,1600000
71019,bartosz-salamon,2017-12-28,1800000
71019,bartosz-salamon,2018-06-06,1400000
71019,bartosz-salamon,2018-10-11,1000000
71019,bartosz-salamon,2018-12-19,800000
71019,bartosz-salamon,2019-06-05,800000
71019,bartosz-salamon,2019-12-11,500000
71019,bartosz-salamon,2020-04-07,400000
71019,bartosz-salamon,2020-08-24,400000
71019,bartosz-salamon,2021-01-14,400000
71019,bartosz-salamon,2021-05-20,650000
71019,bartosz-salamon,2021-10-14,800000
71019,bartosz-salamon,2021-12-30,1000000
71019,bartosz-salamon,2022-04-06,1200000
71019,bartosz-salamon,2022-06-13,1500000
71019,bartosz-salamon,2022-09-28,1200000
71019,bartosz-salamon,2022-11-15,800000
