id,name,dates,marketValue
90330,jonatan-kotzke,2009-06-24,25000
90330,jonatan-kotzke,2009-06-30,100000
90330,jonatan-kotzke,2010-07-29,125000
90330,jonatan-kotzke,2011-07-06,125000
90330,jonatan-kotzke,2011-07-07,150000
90330,jonatan-kotzke,2012-01-15,150000
90330,jonatan-kotzke,2012-06-23,200000
90330,jonatan-kotzke,2013-01-03,350000
90330,jonatan-kotzke,2013-06-28,350000
90330,jonatan-kotzke,2014-06-29,400000
90330,jonatan-kotzke,2014-11-05,400000
90330,jonatan-kotzke,2015-03-06,300000
90330,jonatan-kotzke,2015-06-30,200000
90330,jonatan-kotzke,2016-02-07,200000
90330,jonatan-kotzke,2016-06-30,250000
90330,jonatan-kotzke,2017-02-05,150000
90330,jonatan-kotzke,2017-08-19,150000
90330,jonatan-kotzke,2018-02-19,150000
90330,jonatan-kotzke,2018-09-06,150000
90330,jonatan-kotzke,2019-03-12,250000
90330,jonatan-kotzke,2019-06-11,250000
90330,jonatan-kotzke,2019-12-10,200000
90330,jonatan-kotzke,2020-07-16,150000
90330,jonatan-kotzke,2021-01-19,150000
90330,jonatan-kotzke,2021-06-13,175000
90330,jonatan-kotzke,2021-12-14,200000
90330,jonatan-kotzke,2022-06-15,150000
90330,jonatan-kotzke,2022-11-15,150000
