id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
162819,rafa,lopes,22/23,2022-07-07,Legia Warszawa,AEK Larnaca,400000,free transfer
162819,rafa,lopes,20/21,2020-08-01,Cracovia,Legia Warszawa,600000,150000
162819,rafa,lopes,19/20,2019-07-01,Boavista,Cracovia,500000,free transfer
162819,rafa,lopes,18/19,2018-07-31,Omonia Nikosia,Boavista,1000000,free transfer
162819,rafa,lopes,17/18,2017-07-10,Chaves,Omonia Nikosia,1000000,free transfer
162819,rafa,lopes,16/17,2016-07-01,Coimbra,Chaves,1000000,free transfer
162819,rafa,lopes,13/14,2014-01-01,Penafiel,Coimbra,1300000,150000
162819,rafa,lopes,13/14,2013-07-01,Moreirense,Penafiel,1200000,free transfer
162819,rafa,lopes,12/13,2012-07-01,Vitória Setúbal,Moreirense,1200000,free transfer
162819,rafa,lopes,11/12,2011-07-01,Varzim,Vitória Setúbal,800000,free transfer
162819,rafa,lopes,10/11,2010-07-01,Varzim U19,Varzim,0,0
162819,rafa,lopes,08/09,2008-07-01,Varzim Sub-17,Varzim U19,0,0
