id,name,dates,marketValue
152776,nono,2013-01-19,100000
152776,nono,2013-06-13,100000
152776,nono,2014-04-16,0
152776,nono,2014-07-11,0
152776,nono,2016-02-07,0
152776,nono,2016-07-14,400000
152776,nono,2017-01-23,400000
152776,nono,2017-06-28,300000
152776,nono,2017-12-31,300000
152776,nono,2018-05-29,300000
152776,nono,2019-02-18,400000
152776,nono,2019-06-28,500000
152776,nono,2019-12-19,600000
152776,nono,2020-04-07,475000
152776,nono,2020-10-07,400000
152776,nono,2021-01-07,400000
152776,nono,2021-06-23,300000
152776,nono,2021-12-26,300000
152776,nono,2022-06-28,300000
