id,name,season,competition,gamesPlayed,goals,minutes
194641,fabio-sturgeon,22/23,UECL Kwalifikacje,1,0,7
194641,fabio-sturgeon,22/23,Ekstraklasa,1,0,23
194641,fabio-sturgeon,22/23,Superpuchar,0,0,0
194641,fabio-sturgeon,21/22,Ekstraklasa,23,1,1048
194641,fabio-sturgeon,21/22,Fortuna Puchar Polski,5,1,318
194641,fabio-sturgeon,21/22,UECL Kwalifikacje,2,0,105
194641,fabio-sturgeon,20/21,SL1 Play-out,7,1,320
194641,fabio-sturgeon,20/21,Super League 1,24,5,1937
194641,fabio-sturgeon,20/21,Kypello Elladas,2,0,160
194641,fabio-sturgeon,19/20,SL1 Play-out,7,0,469
194641,fabio-sturgeon,19/20,Super League 1,24,1,1881
194641,fabio-sturgeon,19/20,Kypello Elladas,2,1,116
194641,fabio-sturgeon,18/19,Liga NOS,28,2,2076
194641,fabio-sturgeon,18/19,Taça de Portugal,2,0,130
194641,fabio-sturgeon,18/19,Allianz Cup,3,1,262
194641,fabio-sturgeon,17/18,Liga NOS,23,0,1027
194641,fabio-sturgeon,17/18,Taça CTT,1,0,90
194641,fabio-sturgeon,17/18,Taça de Portugal,3,0,187
194641,fabio-sturgeon,17/18,Liga Europy,1,0,90
194641,fabio-sturgeon,17/18,Supertaça,1,0,18
194641,fabio-sturgeon,16/17,Taça de Portugal,2,0,91
194641,fabio-sturgeon,16/17,Liga NOS,8,0,294
194641,fabio-sturgeon,16/17,Liga NOS,17,2,1261
194641,fabio-sturgeon,16/17,Allianz Cup,3,0,270
194641,fabio-sturgeon,16/17,Taça de Portugal,1,0,90
194641,fabio-sturgeon,15/16,Liga NOS,34,4,2722
194641,fabio-sturgeon,15/16,Allianz Cup,2,1,89
194641,fabio-sturgeon,15/16,Liga Europy,6,0,445
194641,fabio-sturgeon,15/16,Taça de Portugal,2,0,120
194641,fabio-sturgeon,15/16,Kwalifikacje do Ligi Europy,4,0,360
194641,fabio-sturgeon,14/15,Liga NOS,30,2,2073
194641,fabio-sturgeon,14/15,Allianz Cup,4,0,113
194641,fabio-sturgeon,14/15,Taça de Portugal,2,0,134
194641,fabio-sturgeon,13/14,Liga Sagres,13,0,425
194641,fabio-sturgeon,13/14,Allianz Cup,3,0,198
194641,fabio-sturgeon,13/14,Taça de Portugal,1,0,66
194641,fabio-sturgeon,12/13,Liga Sabseg,4,0,162
194641,fabio-sturgeon,11/12,Allianz Cup,1,0,0
