id,firstName,lastName,dates,marketValue
194641,fabio,sturgeon,2011-09-24,50000
194641,fabio,sturgeon,2012-06-23,50000
194641,fabio,sturgeon,2014-02-25,500000
194641,fabio,sturgeon,2014-07-24,800000
194641,fabio,sturgeon,2015-02-16,1100000
194641,fabio,sturgeon,2015-06-30,1200000
194641,fabio,sturgeon,2015-10-06,2000000
194641,fabio,sturgeon,2016-02-23,2500000
194641,fabio,sturgeon,2016-07-28,2500000
194641,fabio,sturgeon,2017-02-21,2250000
194641,fabio,sturgeon,2017-06-25,2000000
194641,fabio,sturgeon,2017-11-05,1000000
194641,fabio,sturgeon,2018-02-06,900000
194641,fabio,sturgeon,2018-06-12,1000000
194641,fabio,sturgeon,2019-01-10,800000
194641,fabio,sturgeon,2019-06-06,600000
194641,fabio,sturgeon,2019-12-17,600000
194641,fabio,sturgeon,2020-04-07,475000
194641,fabio,sturgeon,2020-08-03,600000
194641,fabio,sturgeon,2021-02-11,600000
194641,fabio,sturgeon,2021-12-30,500000
194641,fabio,sturgeon,2022-06-13,500000
194641,fabio,sturgeon,2022-10-06,400000
