id,firstName,lastName,dates,marketValue
246579,bartosz,kapustka,2012-12-24,50000
246579,bartosz,kapustka,2013-07-21,50000
246579,bartosz,kapustka,2014-02-13,50000
246579,bartosz,kapustka,2014-07-20,50000
246579,bartosz,kapustka,2015-03-04,150000
246579,bartosz,kapustka,2015-06-29,450000
246579,bartosz,kapustka,2016-01-09,1500000
246579,bartosz,kapustka,2016-03-27,2000000
246579,bartosz,kapustka,2016-05-31,2500000
246579,bartosz,kapustka,2016-07-23,5000000
246579,bartosz,kapustka,2016-10-23,7000000
246579,bartosz,kapustka,2017-02-19,7000000
246579,bartosz,kapustka,2017-06-27,6000000
246579,bartosz,kapustka,2017-12-27,4000000
246579,bartosz,kapustka,2018-04-03,3000000
246579,bartosz,kapustka,2018-06-04,3000000
246579,bartosz,kapustka,2018-09-13,3000000
246579,bartosz,kapustka,2019-01-17,2500000
246579,bartosz,kapustka,2019-06-12,2500000
246579,bartosz,kapustka,2019-12-09,1500000
246579,bartosz,kapustka,2020-04-07,1200000
246579,bartosz,kapustka,2021-01-18,1000000
246579,bartosz,kapustka,2021-05-20,1500000
246579,bartosz,kapustka,2021-12-30,1500000
246579,bartosz,kapustka,2022-04-06,1200000
246579,bartosz,kapustka,2022-06-13,1200000
246579,bartosz,kapustka,2022-11-15,1200000
