id,firstName,lastName,dates,marketValue
493692,jasur,yakhshiboev,2017-03-10,25000
493692,jasur,yakhshiboev,2017-04-02,50000
493692,jasur,yakhshiboev,2017-07-14,75000
493692,jasur,yakhshiboev,2017-11-30,150000
493692,jasur,yakhshiboev,2018-05-19,250000
493692,jasur,yakhshiboev,2018-12-28,300000
493692,jasur,yakhshiboev,2019-06-27,300000
493692,jasur,yakhshiboev,2019-12-28,300000
493692,jasur,yakhshiboev,2020-07-02,600000
493692,jasur,yakhshiboev,2020-12-07,750000
493692,jasur,yakhshiboev,2021-05-20,500000
493692,jasur,yakhshiboev,2021-10-17,700000
493692,jasur,yakhshiboev,2021-12-24,700000
493692,jasur,yakhshiboev,2022-05-22,550000
493692,jasur,yakhshiboev,2022-11-22,500000
