382429,bartosz,slisz,1999,Poland,"1,79",Defensive Midfield
213976,igor,kharatin,1995,Ukraine,"1,88",Defensive Midfield
284871,patryk,sokolowski,1994,Poland,"1,82",Defensive Midfield
622727,jurgen,celhaka,2000,Albania,"1,83",Defensive Midfield
672232,jakub,kisiel,2003,Poland,"1,84",Defensive Midfield
847436,igor,strzalek,2004,Poland,"1,83",Defensive Midfield
991455,filip,rejczyk,2006,Poland,"1,79",Defensive Midfield
164759,pawel,wszolek,1992,Poland,"1,86",Right Midfield
132014,mattias,johansson,1992,Sweden,"1,74",Right Midfield
168063,filip,mladenovic,1991,Serbia,"1,80",Left Midfield
246579,bartosz,kapustka,1996,Poland,"1,79",Attacking Midfield
72772,josue,-,1990,Portugal,"1,74",Attacking Midfield
336974,makana,baku,1998,Germany,"1,77",Attacking Midfield
109742,robert,pich,1988,Slovakia,"1,73",Attacking Midfield
848943,jakub,jedrasik,2005,Poland,"1,74",Attacking Midfield
583917,ernest,muci,2001,Albania,"1,80",Centre-Forward
228885,carlitos,-,1990,Spain,"1,76",Centre-Forward
401609,maciej,rosolek,2001,Poland,"1,83",Centre-Forward
38746,tomas,pekhart,1989,Czech,"1,94",Centre-Forward
322288,blaz,kramer,1996,Slovenia,"1,91",Centre-Forward
208172,mateusz,wieteska,1997,Poland,"1,87",Centre-Back
93768,richard,strebinger,1993,Austria,"1,94",Goalkeeper
531218,lirim,kastrati,1999,Kosovo,"1,74",Right Winger
493692,jasur,yakhshiboev,1997,Uzbekistan,"1,80",Right Winger
162819,rafa,lopes,1991,Portugal,"1,85",Centre-Forward
86635,dante,stipica,1991,Croatia,"1,89",Goalkeeper
621424,bartosz,klebaniuk,2002,Poland,"1,93",Goalkeeper
797820,maciej,kowal,2002,Poland,"1,95",Goalkeeper
366287,danijel,loncar,1997,Croatia,"1,87",Centre-Back
185691,konstantinos,triantafyllopoulos,1993,Greece,"1,85",Centre-Back
331871,mariusz,malec,1995,Poland,"1,91",Centre-Back
83616,benedikt,zech,1990,Austria,"1,86",Centre-Back
187530,leonardo,koutris,1995,Greece,"1,70",Left-Back
681692,leo,borges,2001,Brazil,"1,79",Left-Back
249125,linus,wahlqvist,1996,Sweden,"1,85",Right-Back
235862,pawel,stolarski,1996,Poland,"1,81",Right-Back
554971,dawid,rezaeian,2002,Poland,"1,72",Right-Back
143118,damian,dabrowski,1992,Poland,"1,78",Defensive Midfield
409048,stanislaw,wawrzynowicz,1999,Poland,"1,77",Defensive Midfield
570466,mateusz,legowski,2003,Poland,"1,81",Central Midfield
597231,kacper,smolinski,2001,Poland,"1,78",Central Midfield
972610,yadegar,rostami,2004,Iran,"1,81",Central Midfield
289168,sebastian,kowalczyk,1998,Poland,"1,70",Attacking Midfield
399348,vahan,bichakhchyan,1999,Armenia,"1,72",Attacking Midfield
694428,kacper,lukasiak,2003,Poland,"1,80",Attacking Midfield
37920,kamil,grosicki,1988,Poland,"1,80",Left Winger
697468,mariusz,fornalczyk,2003,Poland,"1,72",Left Winger
191895,rafal,kurzawa,1993,Poland,"1,82",Left Winger
1018395,adrian,przyborek,2007,Poland,"1,84",Left Winger
554975,marcel,wedrychowski,2002,Poland,"1,73",Right Winger
116905,michal,kucharczyk,1991,Poland,"1,78",Right Winger
45425,alexander,gorgon,1988,Austria,"1,85",Right Winger
300532,pontus,almqvist,1999,Sweden,"1,83",Centre-Forward
169362,luka,zahovic,1995,Slovenia,"1,77",Centre-Forward
258002,luis,mata,1997,Portugal,"1,81",Left-Back
130444,jakub,bartkowski,1991,Poland,"1,82",Right-Back
282434,jean,carlos,1996,Spain,"1,85",Left Midfield
454388,maciej,zurawski,2000,Poland,"1,84",Defensive Midfield
146067,kamil,drygas,1991,Poland,"1,84",Defensive Midfield
521634,karol,niemczycki,1999,Poland,"1,90",Goalkeeper
74941,lukas,hrosso,1987,Slovakia,"1,95",Goalkeeper
325448,sebastian,madejski,1997,Poland,"1,89",Goalkeeper
828886,filip,kramarz,2004,Poland,"1,88",Goalkeeper
340977,virgil,ghita,1998,Romania,"1,86",Centre-Back
146712,jakub,jugas,1992,Czech,"1,88",Centre-Back
390646,arttu,hoskonen,1997,Finland,"1,88",Centre-Back
113575,david,jablonsky,1991,Czech,"1,90",Centre-Back
599934,krystian,bracik,2001,Poland,"1,84",Centre-Back
821350,oskar,wojcik,2003,Poland,"1,91",Centre-Back
311438,mathias,hebo,1995,Denmark,"1,90",Defensive Midfield
392576,jani,atanasov,1999,North,"1,87",Defensive Midfield
775886,takuto,oshima,1998,Japan,"1,75",Defensive Midfield
800664,karol,knap,2001,Poland,"1,80",Defensive Midfield
606731,kacper,jodlowski,1999,Poland,"1,87",Defensive Midfield
345444,robert,ozog,2000,Poland,"1,78",Central Midfield
214250,otar,kakabadze,1995,Georgia,"1,86",Right Midfield
387258,mateusz,bochnak,1998,Poland,"1,79",Right Midfield
96290,cornel,rapa,1990,Romania,"1,80",Right Midfield
579447,michal,stachera,2001,Poland,"1,75",Right Midfield
384482,kamil,pestka,1998,Poland,"1,89",Left Midfield
287600,pawel,jaroszynski,1994,Poland,"1,84",Left Midfield
239957,michal,siplak,1996,Slovakia,"1,84",Left Midfield
393568,patryk,zaucha,2000,Poland,"1,75",Left Midfield
529548,michal,rakoczy,2002,Poland,"1,77",Attacking Midfield
697554,jakub,myszor,2002,Poland,"1,75",Attacking Midfield
453639,patryk,makuch,1999,Poland,"1,87",Attacking Midfield
58949,yevgen,konoplyanka,1989,Ukraine,"1,76",Attacking Midfield
697556,przemyslaw,kapek,2003,Poland,"1,78",Attacking Midfield
82173,marcin,budzinski,1990,Poland,"1,84",Attacking Midfield
322990,benjamin,kallman,1998,Finland,"1,82",Centre-Forward
384438,sebastian,strozik,1999,Poland,"1,92",Centre-Forward
655588,kamil,ogorzaly,2000,Poland,"1,78",Centre-Forward
262613,pelle,van,1996,Netherlands,"1,93",Attacking Midfield
316445,matej,rodin,1996,Croatia,"1,94",Centre-Back
212806,sergiu,hanca,1992,Romania,"1,82",Right Winger
242040,florian,loshaj,1996,Kosovo,"1,74",Defensive Midfield
426297,sylwester,lusiusz,1999,Poland,"1,85",Defensive Midfield
554944,kacper,bieszczad,2002,Poland,"1,92",Goalkeeper
187798,sokratis,dioudis,1993,Greece,"1,89",Goalkeeper
28308,jasmin,buric,1987,Bosnia,"1,93",Goalkeeper
726715,alexander,steffen,2004,Poland,"1,88",Goalkeeper
727119,szymon,weirauch,2004,Poland,"1,92",Goalkeeper
924895,michal,matys,2006,Poland,"1,89",Goalkeeper
425739,aleks,lawniczak,1999,Poland,"1,89",Centre-Back
327755,jaroslaw,jach,1994,Poland,"1,92",Centre-Back
153306,bartosz,kopacz,1992,Poland,"1,88",Centre-Back
385198,damian,oko,1997,Poland,"1,90",Centre-Back
697887,kamil,sobczak,2003,Poland,"1,80",Centre-Back
605804,kacper,lepczynski,2001,Poland,"1,91",Centre-Back
258002,luis,mata,1997,Portugal,"1,81",Left-Back
330277,guram,giorbelidze,1996,Georgia,"1,74",Left-Back
425763,mateusz,bartolewski,1998,Poland,"1,87",Left-Back
244782,mateusz,grzybek,1996,Poland,"1,78",Right-Back
697437,bartlomiej,kludka,2002,Poland,"1,86",Right-Back
144721,arkadiusz,wozniak,1990,Poland,"1,84",Right-Back
631447,jakub,kolan,2004,Poland,"1,77",Right-Back
401598,lukasz,lakomy,2001,Poland,"1,81",Defensive Midfield
320961,tomasz,makowski,1999,Poland,"1,83",Defensive Midfield
168957,marko,poletanovic,1993,Serbia,"1,87",Defensive Midfield
820540,filip,kocaba,2004,Poland,"1,83",Defensive Midfield
283012,jakub,zubrowski,1992,Poland,"1,81",Defensive Midfield
385199,dawid,pakulski,1998,Poland,"1,79",Defensive Midfield
717916,kacper,terlecki,2005,Poland,"1,83",Central Midfield
199301,filip,starzynski,1991,Poland,"1,84",Attacking Midfield
555062,tomasz,pienko,2004,Poland,"1,85",Attacking Midfield
717915,kacper,masiak,2005,Poland,"1,75",Attacking Midfield
174504,damjan,bohar,1991,Slovenia,"1,72",Left Winger
554315,patryk,kusztal,2003,Poland,"1,76",Left Winger
128033,sasa,zivec,1991,Slovenia,"1,70",Left Winger
320733,kacper,chodyna,1999,Poland,"1,76",Right Winger
319723,tornike,gaprindashvili,1997,Georgia,"1,71",Right Winger
193554,jakub,swierczok,1992,Poland,"1,84",Centre-Forward
346549,dawid,kurminowski,1999,Poland,"1,82",Centre-Forward
549982,rafal,adamski,2001,Poland,"1,90",Centre-Forward
82026,martin,dolezal,1990,Czech,"1,89",Centre-Forward
225536,cheikhou,dieng,1993,Senegal,"1,80",Centre-Forward
618436,oliwier,slawinski,2005,Poland,"1,86",Centre-Forward
532169,lukasz,poreba,2000,Poland,"1,79",Defensive Midfield
421710,patryk,szysz,1998,Poland,"1,77",Right Winger
144334,aleksandar,scekic,1991,Montenegro,"1,93",Defensive Midfield
213614,jhon,chancellor,1992,Venezuela,"1,98",Centre-Back
372696,kamil,kruk,2000,Poland,"1,85",Centre-Back
47594,zlatan,alomerovic,1991,Serbia,"1,87",Goalkeeper
289172,bartlomiej,zynel,1998,Poland,"1,87",Goalkeeper
805834,slawomir,abramowicz,2004,Poland,"1,89",Goalkeeper
965043,milosz,piekutowski,2006,Poland,"1,88",Goalkeeper
469688,dusan,stojinovic,2000,Slovenia,"1,87",Centre-Back
126748,israel,puerto,1993,Spain,"1,87",Centre-Back
751104,milosz,matysik,2004,Poland,"1,90",Centre-Back
345454,mateusz,skrzypczak,2000,Poland,"1,86",Centre-Back
54512,michal,pazdan,1987,Poland,"1,81",Centre-Back
452666,michal,ozga,2000,Poland,"1,82",Centre-Back
628059,patryk,czerech,2001,Poland,"1,90",Centre-Back
168943,bojan,nastic,1994,Bosnia,"1,82",Left-Back
929423,jakub,lewicki,2005,Poland,"1,82",Left-Back
589013,bartlomiej,wdowik,2000,Poland,"1,84",Left-Back
358874,kacper,tabis,2000,Poland,"1,75",Right-Back
342659,pawel,olszewski,1999,Poland,"1,78",Right-Back
430054,michal,sacek,1996,Czech,"1,80",Defensive Midfield
301824,nene,-,1995,Portugal,"1,87",Defensive Midfield
280939,taras,romanczuk,1991,Poland,"1,86",Defensive Midfield
180538,martin,pospisil,1991,Czech,"1,78",Defensive Midfield
618392,oliwier,wojciechowski,2005,Poland,"1,72",Defensive Midfield
344595,aurelien,nguiamba,1999,France,"1,79",Defensive Midfield
911499,bartosz,bernatowicz,2005,Poland,"1,83",Defensive Midfield
176423,jesus,imaz,1990,Spain,"1,74",Attacking Midfield
162039,juan,camara,1994,Spain,"1,84",Attacking Midfield
694787,wojciech,laski,2000,Poland,"1,86",Attacking Midfield
653596,camilo,mena,2002,Colombia,"1,75",Left Winger
587156,maciej,bortniczuk,2001,Poland,"1,81",Left Winger
742945,damian,wojdakowski,2005,Poland,"1,81",Left Winger
152693,tomas,prikryl,1992,Czech,"1,77",Right Winger
45185,tomasz,kupisz,1990,Poland,"1,80",Right Winger
376486,marc,gual,1996,Spain,"1,86",Centre-Forward
475802,bartosz,bida,2001,Poland,"1,75",Centre-Forward
608923,mikolaj,wasilewski,2001,Poland,"1,70",Centre-Forward
577588,maciej,twarowski,2001,Poland,"1,88",Centre-Forward
902573,mateusz,kowalski,2005,Poland,"1,95",Centre-Forward
139918,ognjen,mudrinski,1991,Serbia,"1,86",Centre-Forward
699400,xavier,dziekonski,2003,Poland,"1,88",Goalkeeper
553562,karol,struski,2001,Poland,"1,72",Central Midfield
407491,luka,gugeshashvili,1999,Georgia,"1,96",Goalkeeper
140540,fedor,cernych,1991,Lithuania,"1,83",Attacking Midfield
463233,daniel,bielica,1999,Poland,"1,91",Goalkeeper
433602,pawel,sokol,2000,Poland,"1,93",Goalkeeper
699645,jakub,grzesiak,2003,Poland,"1,94",Goalkeeper
965106,kamil,soberka,2006,Poland,"1,89",Goalkeeper
605746,aleksander,paluszek,2001,Poland,"1,91",Centre-Back
214078,richard,jensen,1996,Finland,"1,85",Centre-Back
549312,kryspin,szczesniak,2001,Poland,"1,86",Centre-Back
142208,emil,bergstrom,1993,Sweden,"1,88",Centre-Back
153638,rafal,janicki,1992,Poland,"1,88",Centre-Back
217709,boris,sekulic,1991,Slovakia,"1,87",Right-Back
607377,jean,jules,1998,Cameroon,"1,77",Defensive Midfield
165579,blaz,vrhovec,1992,Slovenia,"1,80",Defensive Midfield
192640,robin,kamber,1996,Switzerland,"1,87",Defensive Midfield
90330,jonatan,kotzke,1990,Germany,"1,84",Defensive Midfield
699646,adrian,dziedzic,2003,Poland,"1,85",Defensive Midfield
823256,jakub,pochciol,2003,Poland,"1,85",Defensive Midfield
999031,kacper,capiga,2005,Poland,"1,84",Defensive Midfield
602781,daisuke,yokota,2000,Japan,"1,71",Right Midfield
607435,norbert,wojtuszek,2001,Poland,"1,84",Right Midfield
117469,pawel,olkowski,1990,Poland,"1,84",Right Midfield
174522,erik,janza,1993,Slovenia,"1,75",Left Midfield
351796,robert,dadok,1996,Poland,"1,84",Attacking Midfield
515654,kanji,okunuki,1999,Japan,"1,71",Attacking Midfield
28285,dani,pacheco,1991,Spain,"1,68",Attacking Midfield
15185,lukas,podolski,1985,Germany,"1,82",Attacking Midfield,30
863099,arsen,grosu,2001,Ukraine,"1,75",Attacking Midfield
798158,nikodem,zielonka,2004,Poland,"1,84",Attacking Midfield
554282,szymon,wlodarczyk,2003,Poland,"1,91",Centre-Forward
294191,piotr,krawczyk,1994,Poland,"1,87",Centre-Forward
262699,amadej,marosa,1994,Slovenia,"1,77",Centre-Forward
255519,mateusz,cholewiak,1990,Poland,"1,84",Centre-Forward
991460,krzysztof,kolanko,2006,Poland,"1,63",Centre-Forward
161075,kevin,broll,1995,Germany,"1,85",Goalkeeper
573968,krzysztof,kubica,2000,Poland,"1,93",Central Midfield
261085,bartosz,nowak,1993,Poland,"1,80",Attacking Midfield
386967,przemyslaw,wisniewski,1998,Poland,"1,95",Centre-Back
435807,alasana,manneh,1998,The,"1,76",Central Midfield
388944,adrian,gryszkiewicz,1999,Poland,"1,85",Centre-Back
31886,dusan,kuciak,1985,Slovakia,"1,94",Goalkeeper
77002,michal,buchalik,1989,Poland,"1,90",Goalkeeper
175947,michal,nalepa,1993,Poland,"1,89",Centre-Back
253159,henrik,castegren,1996,Sweden,"1,86",Centre-Back
267330,joel,abu,1998,Israel,"1,84",Centre-Back
48873,mario,maloca,1989,Croatia,"1,90",Centre-Back
74722,rafal,pietrzak,1992,Poland,"1,76",Left-Back
393922,louis,poznanski,2001,Poland,"1,84",Left-Back
130444,jakub,bartkowski,1991,Poland,"1,82",Right-Back
181715,david,stec,1994,Austria,"1,78",Right-Back
825583,filip,koperski,2004,Poland,"1,87",Right-Back
618404,bartosz,brzek,2005,Poland,"1,79",Right-Back
699418,jakub,kaluzinski,2002,Poland,"1,84",Defensive Midfield
327756,jaroslaw,kubicki,1995,Poland,"1,80",Defensive Midfield
566355,jan,bieganski,2002,Poland,"1,83",Defensive Midfield
448883,kristers,tobers,2000,Latvia,"1,89",Defensive Midfield
57303,joeri,de,1992,Netherlands,"1,76",Defensive Midfield
236891,maciej,gajos,1991,Poland,"1,74",Attacking Midfield
67869,marco,terrazzino,1991,Germany,"1,77",Attacking Midfield
514674,conrado,-,1997,Brazil,"1,73",Left Winger
687671,dominik,pila,2001,Poland,"1,85",Left Winger
119549,ilkay,durmus,1994,Turkey,"1,80",Right Winger
877538,bassekou,diabate,2000,Mali,"1,84",Right Winger
220740,lukasz,zwolinski,1993,Poland,"1,84",Centre-Forward
699585,kacper,sezonienko,2003,Poland,"1,93",Centre-Forward
106848,kevin,friesenbichler,1994,Austria,"1,85",Centre-Forward
123455,flavio,paixao,1984,Portugal,"1,84",Centre-Forward
320961,tomasz,makowski,1999,Poland,"1,83",Defensive Midfield
364278,joseph,ceesay,1998,Sweden,"1,84",Right-Back
401608,lukasz,zjawinski,2001,Poland,"1,93",Centre-Forward
630444,witan,-,2001,Indonesia,"1,70",Right Winger
325896,henrich,ravas,1997,Slovakia,"1,95",Goalkeeper
273533,jakub,wrabel,1996,Poland,"1,96",Goalkeeper
379972,vasyl,lytvynenko,1991,Ukraine,"1,92",Goalkeeper
210364,patryk,stepinski,1995,Poland,"1,78",Centre-Back
297234,mateusz,zyro,1998,Poland,"1,88",Centre-Back
120197,martin,kreuzriegler,1994,Austria,"1,82",Centre-Back
384524,serafin,szota,1999,Poland,"1,87",Centre-Back
271399,bozhidar,chorbadzhiyski,1995,Bulgaria,"1,95",Centre-Back
1058821,adam,debinski,2004,Poland,"1,82",Centre-Back
201193,dominik,kun,1993,Poland,"1,71",Defensive Midfield
76655,marek,hanousek,1991,Czech,"1,86",Defensive Midfield
255392,patryk,lipski,1994,Poland,"1,86",Defensive Midfield
528021,juljan,shehu,1998,Albania,"1,83",Defensive Midfield
700951,ignacy,dawid,2003,Poland,"1,69",Defensive Midfield
849472,filip,zawadzki,2004,Poland,"1,76",Central Midfield
178078,mato,milos,1993,Croatia,"1,75",Right Midfield
309384,pawel,zielinski,1990,Poland,"1,75",Right Midfield
202659,andrejs,ciganiks,1997,Latvia,"1,73",Left Midfield
138350,fabio,nunes,1992,Portugal,"1,80",Left Midfield
153667,bartlomiej,pawlowski,1992,Poland,"1,78",Attacking Midfield
384659,juliusz,letniowski,1998,Poland,"1,83",Attacking Midfield
573345,ernest,terpilowski,2001,Poland,"1,76",Attacking Midfield
180215,kristoffer,hansen,1994,Norway,"1,80",Attacking Midfield
504601,jakub,sypek,2001,Poland,"1,80",Attacking Midfield
291693,jordi,sanchez,1994,Spain,"1,90",Centre-Forward
401608,lukasz,zjawinski,2001,Poland,"1,93",Centre-Forward
913676,mateusz,kempski,2003,Poland,"1,92",Centre-Forward
697454,bartosz,guzdek,2002,Poland,"1,90",Centre-Forward
671584,radoslaw,golebiowski,2001,Poland,"1,78",Left Midfield
187976,krystian,nowak,1994,Poland,"1,88",Centre-Back
385195,patryk,mucha,1997,Poland,"1,78",Defensive Midfield
178222,karol,danielak,1991,Poland,"1,71",Right Midfield
404345,frantisek,plach,1992,Slovakia,"1,92",Goalkeeper
266269,karol,szymanski,1993,Poland,"1,92",Goalkeeper
1033044,bartlomiej,jelonek,2001,Poland,"1,88",Goalkeeper
554288,ariel,mosor,2003,Poland,"1,82",Centre-Back
181612,tomas,huk,1994,Slovakia,"1,84",Centre-Back
143282,jakub,czerwinski,1991,Poland,"1,83",Centre-Back
286643,constantin,reiner,1997,Austria,"1,97",Centre-Back
510963,miguel,munoz,1996,Spain,"1,82",Centre-Back
324341,alexandros,katranis,1998,Greece,"1,74",Left-Back
192731,jakub,holubek,1991,Slovakia,"1,80",Left-Back
599733,arkadiusz,pyrka,2002,Poland,"1,77",Right-Back
266250,tomasz,mokwa,1993,Poland,"1,81",Right-Back
1069370,piotr,liszewski,2004,Poland,"1,84",Right-Back
289165,patryk,dziczek,1998,Poland,"1,82",Defensive Midfield
385759,michal,kaput,1998,Poland,"1,85",Defensive Midfield
78648,tom,hateley,1989,England,"1,81",Defensive Midfield
1006682,bartosz,luczak,2003,Poland,"1,82",Defensive Midfield
581899,jakub,niedbala,2004,Poland,"1,81",Defensive Midfield
726397,szczepan,mucha,2004,Poland,"1,73",Defensive Midfield
240458,grzegorz,tomasiewicz,1996,Poland,"1,69",Attacking Midfield
117683,michal,chrapek,1992,Poland,"1,75",Attacking Midfield
251930,jorge,felix,1991,Spain,"1,75",Attacking Midfield
339510,tihomir,kostadinov,1996,North,"1,79",Attacking Midfield
1032923,oskar,lesniak,2004,Poland,"1,76",Attacking Midfield
528414,michael,ameyaw,2000,Poland,"1,76",Left Winger
199299,damian,kadzior,1992,Poland,"1,74",Right Winger
78590,kamil,wilczek,1988,Poland,"1,85",Centre-Forward
287191,alex,sobczyk,1997,Austria,"1,87",Centre-Forward
910764,gabriel,kirejczyk,2003,Poland,"1,97",Centre-Forward
258799,martin,konczkowski,1993,Poland,"1,81",Right Midfield
164837,kristopher,vida,1995,Hungary,"1,77",Left Winger
199000,rauno,sappinen,1996,Estonia,"1,77",Centre-Forward
113504,nikola,stojiljkovic,1992,Serbia,"1,85",Centre-Forward
344415,dominik,steczyk,1999,Poland,"1,85",Centre-Forward
520503,bartlomiej,gradecki,1999,Poland,"1,94",Goalkeeper
172874,krzysztof,kaminski,1990,Poland,"1,91",Goalkeeper
945954,oskar,klon,2005,Poland,"1,89",Goalkeeper
1037093,kamil,zapytowski,2004,Poland,"1,89",Goalkeeper
1032290,oskar,lodzinski,2004,Poland,"1,91",Goalkeeper
679709,steve,kapuadi,1998,France,"1,96",Centre-Back
365469,martin,sulek,1998,Slovakia,"1,79",Centre-Back
798319,jakub,szymanski,2002,Poland,"1,89",Centre-Back
320898,adam,chrzanowski,1999,Poland,"1,86",Centre-Back
24576,jakub,rzezniczak,1986,Poland,"1,83",Centre-Back
704970,igor,drapinski,2004,Poland,"1,86",Centre-Back
563044,wojciech,mazurowski,1998,Poland,"1,94",Centre-Back
84918,piotr,tomasik,1987,Poland,"1,77",Left-Back
725654,aleksander,pawlak,2001,Poland,"1,78",Right-Back
186383,filip,lesniak,1996,Slovakia,"1,76",Defensive Midfield
255910,damian,rasak,1996,Poland,"1,84",Central Midfield
74687,dominik,furman,1992,Poland,"1,83",Central Midfield
573573,miroslav,gono,2000,Slovakia,"1,81",Central Midfield
739910,pawel,chrupalla,2003,Poland,"1,84",Right Midfield
176514,rafal,wolski,1992,Poland,"1,80",Attacking Midfield
199302,mateusz,szwoch,1993,Poland,"1,73",Attacking Midfield
335294,damian,warchol,1995,Poland,"1,83",Attacking Midfield
554280,radoslaw,cielemecki,2003,Poland,"1,73",Attacking Midfield
884505,dawid,krzyzanski,2001,Poland,"1,75",Attacking Midfield
618410,tomasz,walczak,2005,Poland,"1,89",Left Winger
389621,kristian,vallo,1998,Slovakia,"1,86",Right Winger
605780,dawid,kocyla,2002,Poland,"1,80",Right Winger
464800,milan,kvocera,1998,Slovakia,"1,76",Right Winger
205924,marko,kolar,1995,Croatia,"1,78",Centre-Forward
438351,mateusz,lewandowski,1999,Poland,"1,87",Centre-Forward
80769,lukasz,sekulski,1990,Poland,"1,87",Centre-Forward
536293,adrian,szczutowski,2000,Poland,"1,95",Centre-Forward
522190,davo,-,1994,Spain,"1,78",Left Winger
385518,damian,michalski,1998,Poland,"1,89",Centre-Back
358648,anton,kryvotsiuk,1998,Azerbaijan,"1,86",Centre-Back
554277,fryderyk,gerbowski,2003,Poland,"1,81",Attacking Midfield
246831,dusan,lagator,1994,Montenegro,"1,90",Centre-Back
131321,adrian,lis,1992,Poland,"1,92",Goalkeeper
531538,jedrzej,grobelny,2001,Poland,"1,90",Goalkeeper
566400,patryk,prange,2002,Poland,"1,87",Goalkeeper
920729,mateusz,kustosz,2003,Poland,"1,92",Goalkeeper
402970,dimitrios,stavropoulos,1997,Greece,"1,91",Centre-Back
373876,robert,ivanov,1994,Finland,"1,97",Centre-Back
242846,dawid,szymonowicz,1995,Poland,"1,85",Centre-Back
281332,kamil,koscielny,1991,Poland,"1,85",Centre-Back
407089,wiktor,plesnierowicz,2001,Poland,"1,86",Centre-Back
