id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
290271,raphael,rossi,22/23,Ekstraklasa,19,2,1710
290271,raphael,rossi,22/23,Fortuna Puchar Polski,2,0,210
290271,raphael,rossi,21/22,Ekstraklasa,32,2,2856
290271,raphael,rossi,21/22,Fortuna Puchar Polski,0,0,0
290271,raphael,rossi,20/21,1 Liga,16,1,1440
290271,raphael,rossi,20/21,Fortuna Puchar Polski,1,0,120
290271,raphael,rossi,18/19,Super League,10,1,756
290271,raphael,rossi,18/19,Schweizer Cup,2,0,180
290271,raphael,rossi,17/18,Liga NOS,30,3,2700
290271,raphael,rossi,17/18,Taça de Portugal,1,0,90
290271,raphael,rossi,17/18,Taça CTT,1,0,90
290271,raphael,rossi,16/17,League One,34,2,3060
290271,raphael,rossi,16/17,FA Cup,2,0,180
290271,raphael,rossi,16/17,EFL Trophy,3,1,270
290271,raphael,rossi,15/16,League One,36,1,3224
290271,raphael,rossi,15/16,FA Cup,1,0,90
290271,raphael,rossi,15/16,FL Trophy,2,0,210
290271,raphael,rossi,15/16,EFL Cup,1,0,90
290271,raphael,rossi,14/15,League One Playoffs,1,0,0
290271,raphael,rossi,14/15,League One,29,3,2375
290271,raphael,rossi,14/15,FA Cup,1,0,28
290271,raphael,rossi,14/15,EFL Cup,2,0,210
290271,raphael,rossi,13/14,League One,15,0,1189
290271,raphael,rossi,13/14,EFL Trophy,3,0,300
290271,raphael,rossi,13/14,FA Cup,0,0,0
290271,raphael,rossi,13/14,EFL Cup,0,0,0
