season,date,sourceTeam,destTeam,marketValue,price
18/19,2018-07-01,Legia Warszawa,Piast Gliwice,300000,275000
17/18,2018-06-30,Piast Gliwice,Legia Warszawa,300000,End of loan
17/18,2018-01-11,Legia Warszawa,Piast Gliwice,300000,loan transfer
16/17,2016-08-31,Pogon Szczecin,Legia Warszawa,400000,500000
15/16,2015-07-01,Termalica,Pogon Szczecin,200000,free transfer
11/12,2011-07-01,OKS Brzesko,Termalica,0,10000
09/10,2009-07-01,Promien Opalenica,OKS Brzesko,0,free transfer
07/08,2008-01-01,Poprad Muszyna,Promien Opalenica,0,free transfer
