id,name,dates,marketValue
143282,jakub-czerwinski,2012-02-01,100000
143282,jakub-czerwinski,2013-01-06,200000
143282,jakub-czerwinski,2013-04-27,225000
143282,jakub-czerwinski,2013-09-25,225000
143282,jakub-czerwinski,2015-03-13,200000
143282,jakub-czerwinski,2015-06-29,200000
143282,jakub-czerwinski,2016-01-09,400000
143282,jakub-czerwinski,2016-03-26,400000
143282,jakub-czerwinski,2016-07-23,400000
143282,jakub-czerwinski,2017-01-20,400000
143282,jakub-czerwinski,2017-07-04,300000
143282,jakub-czerwinski,2018-01-15,300000
143282,jakub-czerwinski,2018-07-02,300000
143282,jakub-czerwinski,2019-01-24,500000
143282,jakub-czerwinski,2019-06-28,850000
143282,jakub-czerwinski,2020-01-14,700000
143282,jakub-czerwinski,2020-04-07,550000
143282,jakub-czerwinski,2020-08-17,700000
143282,jakub-czerwinski,2021-01-18,700000
143282,jakub-czerwinski,2021-05-20,800000
143282,jakub-czerwinski,2021-12-30,600000
143282,jakub-czerwinski,2022-06-13,600000
143282,jakub-czerwinski,2022-09-28,500000
143282,jakub-czerwinski,2022-11-15,400000
