id,name,dates,marketValue
271399,bozhidar-chorbadzhiyski,2016-07-31,100000
271399,bozhidar-chorbadzhiyski,2017-01-27,250000
271399,bozhidar-chorbadzhiyski,2017-08-22,600000
271399,bozhidar-chorbadzhiyski,2018-02-08,600000
271399,bozhidar-chorbadzhiyski,2018-09-17,700000
271399,bozhidar-chorbadzhiyski,2019-01-23,1200000
271399,bozhidar-chorbadzhiyski,2019-06-23,1300000
271399,bozhidar-chorbadzhiyski,2019-12-20,900000
271399,bozhidar-chorbadzhiyski,2020-02-01,800000
271399,bozhidar-chorbadzhiyski,2020-03-08,600000
271399,bozhidar-chorbadzhiyski,2020-04-07,475000
271399,bozhidar-chorbadzhiyski,2021-01-18,250000
271399,bozhidar-chorbadzhiyski,2021-05-20,300000
271399,bozhidar-chorbadzhiyski,2021-10-14,200000
271399,bozhidar-chorbadzhiyski,2021-12-30,200000
271399,bozhidar-chorbadzhiyski,2022-04-06,350000
271399,bozhidar-chorbadzhiyski,2022-06-13,350000
271399,bozhidar-chorbadzhiyski,2022-09-28,250000
271399,bozhidar-chorbadzhiyski,2022-11-15,200000
