id,name,dates,marketValue
132014,mattias-johansson,2010-03-15,50000
132014,mattias-johansson,2010-07-13,150000
132014,mattias-johansson,2011-01-16,300000
132014,mattias-johansson,2011-07-24,700000
132014,mattias-johansson,2011-11-09,1500000
132014,mattias-johansson,2013-01-10,1000000
132014,mattias-johansson,2013-06-11,900000
132014,mattias-johansson,2013-09-25,1250000
132014,mattias-johansson,2014-02-10,2000000
132014,mattias-johansson,2014-08-10,2000000
132014,mattias-johansson,2015-02-15,2000000
132014,mattias-johansson,2015-06-30,2000000
132014,mattias-johansson,2016-02-04,2000000
132014,mattias-johansson,2016-07-14,2000000
132014,mattias-johansson,2017-01-17,2000000
132014,mattias-johansson,2017-06-06,1500000
132014,mattias-johansson,2017-12-17,1500000
132014,mattias-johansson,2018-05-21,1500000
132014,mattias-johansson,2018-12-06,1250000
132014,mattias-johansson,2019-05-20,1000000
132014,mattias-johansson,2019-09-22,800000
132014,mattias-johansson,2019-12-17,700000
132014,mattias-johansson,2020-04-07,550000
132014,mattias-johansson,2020-12-22,550000
132014,mattias-johansson,2021-03-15,500000
132014,mattias-johansson,2021-05-20,500000
132014,mattias-johansson,2021-10-14,750000
132014,mattias-johansson,2021-12-30,750000
132014,mattias-johansson,2022-06-13,750000
132014,mattias-johansson,2022-11-15,500000
