id,firstName,lastName,dates,marketValue
220740,lukasz,zwolinski,2012-09-19,75000
220740,lukasz,zwolinski,2013-02-21,100000
220740,lukasz,zwolinski,2013-07-21,100000
220740,lukasz,zwolinski,2013-08-25,100000
220740,lukasz,zwolinski,2014-02-04,175000
220740,lukasz,zwolinski,2014-07-20,250000
220740,lukasz,zwolinski,2015-03-04,400000
220740,lukasz,zwolinski,2015-06-29,700000
220740,lukasz,zwolinski,2016-01-09,800000
220740,lukasz,zwolinski,2016-03-26,700000
220740,lukasz,zwolinski,2016-07-23,700000
220740,lukasz,zwolinski,2017-01-20,500000
220740,lukasz,zwolinski,2017-07-04,300000
220740,lukasz,zwolinski,2018-01-15,250000
220740,lukasz,zwolinski,2018-07-02,250000
220740,lukasz,zwolinski,2018-09-24,650000
220740,lukasz,zwolinski,2019-03-10,1000000
220740,lukasz,zwolinski,2019-09-15,1000000
220740,lukasz,zwolinski,2019-12-26,1000000
220740,lukasz,zwolinski,2020-04-07,800000
220740,lukasz,zwolinski,2020-08-17,1000000
220740,lukasz,zwolinski,2021-01-18,1000000
220740,lukasz,zwolinski,2021-05-20,1000000
220740,lukasz,zwolinski,2021-10-14,1200000
220740,lukasz,zwolinski,2021-12-30,1200000
220740,lukasz,zwolinski,2022-06-13,1400000
220740,lukasz,zwolinski,2022-09-28,1000000
220740,lukasz,zwolinski,2022-11-15,800000
