id,name,season,competition,gamesPlayed,goals,minutes
192640,robin-kamber,22/23,Ekstraklasa,4,0,69
192640,robin-kamber,22/23,Fortuna Puchar Polski,0,0,0
192640,robin-kamber,22/23,3 Liga - Grupa III,2,0,145
192640,robin-kamber,21/22,Challenge League,14,3,506
192640,robin-kamber,21/22,Challenge League,15,2,1225
192640,robin-kamber,21/22,Swiss Cup,2,0,103
192640,robin-kamber,20/21,Challenge League,29,2,1797
192640,robin-kamber,19/20,SuperSport HNL,4,0,208
192640,robin-kamber,19/20,1. Liga gr. 2,8,1,652
192640,robin-kamber,19/20,Challenge League,2,0,21
192640,robin-kamber,18/19,Super League,15,0,972
192640,robin-kamber,18/19,Schweizer Cup,2,0,100
192640,robin-kamber,18/19,1. Liga gr. 2,1,0,90
192640,robin-kamber,17/18,Challenge League,20,1,1042
192640,robin-kamber,17/18,FL-Cup,1,0,86
192640,robin-kamber,17/18,Kwalifikacje do Ligi Europy,4,0,176
192640,robin-kamber,16/17,Challenge League,27,5,1699
192640,robin-kamber,16/17,Schweizer Cup,4,0,143
192640,robin-kamber,16/17,1. Liga gr. 3,2,0,180
192640,robin-kamber,15/16,Super League,16,0,564
192640,robin-kamber,15/16,FL-Cup,2,2,180
192640,robin-kamber,15/16,Kwalifikacje do Ligi Europy,6,2,241
192640,robin-kamber,14/15,Challenge League,14,3,1018
192640,robin-kamber,14/15,2. Liga Inter - Gr. 1,1,1,65
192640,robin-kamber,14/15,Liga Młodzieżowa UEFA,2,0,22
192640,robin-kamber,14/15,Promotion League,7,4,496
192640,robin-kamber,13/14,Swiss U18 Elite League,3,2,207
192640,robin-kamber,13/14,Promotion League,23,4,1430
192640,robin-kamber,13/14,Super League,0,0,0
192640,robin-kamber,13/14,Liga Młodzieżowa UEFA,5,1,427
192640,robin-kamber,12/13,Swiss U18 Elite League,9,2,621
192640,robin-kamber,12/13,Swiss U17 Elite League,3,1,246
192640,robin-kamber,12/13,ÖFB Jugendliga U18,1,0,90
192640,robin-kamber,11/12,Swiss U18 Elite League,4,0,290
