id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
192640,robin,kamber,22/23,2022-08-16,Stade-Lausanne,Górnik Zabrze,300000,0
192640,robin,kamber,21/22,2022-01-11,FC Wil 1900,Stade-Lausanne,300000,0
192640,robin,kamber,20/21,2020-09-21,FC Schönenwerd,FC Wil 1900,300000,0
192640,robin,kamber,20/21,2020-09-03,Slaven Belupo,FC Schönenwerd,300000,free transfer
192640,robin,kamber,19/20,2020-01-18,Grasshoppers,Slaven Belupo,300000,0
192640,robin,kamber,18/19,2018-07-01,FC Vaduz,Grasshoppers,400000,free transfer
192640,robin,kamber,16/17,2017-06-30,FC Winterthur,FC Vaduz,500000,End of loan
192640,robin,kamber,16/17,2016-07-01,FC Vaduz,FC Winterthur,500000,loan transfer
192640,robin,kamber,15/16,2015-07-01,FC Basel U21,FC Vaduz,250000,0
192640,robin,kamber,14/15,2015-06-30,Servette FC,FC Basel U21,250000,End of loan
192640,robin,kamber,14/15,2015-02-03,FC Basel U21,Servette FC,250000,loan transfer
192640,robin,kamber,13/14,2013-07-01,FC Basel U18,FC Basel U21,0,0
192640,robin,kamber,12/13,2012-10-09,AKA Salzb. U18,FC Basel U18,0,0
192640,robin,kamber,12/13,2012-07-01,FC Basel U18,AKA Salzb. U18,0,0
192640,robin,kamber,11/12,2012-01-01,FC Basel U16,FC Basel U18,0,0
