season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-07-01,Wisla Plock,Javor-Matis,200000,free transfer
20/21,2020-10-01,Napredak,Wisla Plock,350000,0
18/19,2019-01-01,Napredak U19,Napredak,0,0
18/19,2018-12-31,GSP Polet,Napredak U19,0,End of loan
18/19,2018-08-07,Napredak U19,GSP Polet,0,loan transfer
