id,name,season,competition,gamesPlayed,goals,minutes
528040,milan-obradovic,22/23,Super liga Srbije,18,0,1575
528040,milan-obradovic,22/23,Kup Srbije,1,0,9
528040,milan-obradovic,21/22,Ekstraklasa,1,0,90
528040,milan-obradovic,20/21,Ekstraklasa,8,0,607
528040,milan-obradovic,20/21,Fortuna Puchar Polski,1,0,120
528040,milan-obradovic,20/21,Super liga,1,0,45
528040,milan-obradovic,19/20,Super liga,19,0,1178
528040,milan-obradovic,19/20,Kup Srbije,1,0,120
528040,milan-obradovic,18/19,Super liga,12,0,990
528040,milan-obradovic,18/19,Kup Srbije,1,0,90
528040,milan-obradovic,17/18,Super liga,0,0,0
