id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
353827,pawel,zyra,22/23,Ekstraklasa,12,1,456
353827,pawel,zyra,22/23,Fortuna Puchar Polski,2,0,178
353827,pawel,zyra,21/22,Ekstraklasa,5,0,233
353827,pawel,zyra,20/21,1 Liga,33,0,2142
353827,pawel,zyra,20/21,Fortuna Puchar Polski,1,0,72
353827,pawel,zyra,19/20,Ekstraklasa,0,0,0
353827,pawel,zyra,19/20,Fortuna Puchar Polski,1,0,61
353827,pawel,zyra,19/20,3 Liga - Grupa III,7,2,457
353827,pawel,zyra,18/19,Fortuna 1 Liga,10,0,558
353827,pawel,zyra,18/19,3 Liga - Grupa III,12,2,987
353827,pawel,zyra,18/19,Fortuna Puchar Polski,1,0,90
353827,pawel,zyra,18/19,Ekstraklasa,1,0,61
353827,pawel,zyra,17/18,3 Liga - Grupa III,20,6,1477
353827,pawel,zyra,17/18,Ekstraklasa,9,0,430
353827,pawel,zyra,17/18,Fortuna Puchar Polski,1,0,4
353827,pawel,zyra,17/18,Fortuna Puchar Polski,1,0,90
353827,pawel,zyra,16/17,Ekstraklasa,1,0,10
353827,pawel,zyra,16/17,CLJ - Grupa Zachodnia,2,0,177
353827,pawel,zyra,16/17,Kwalifikacje do Ligi Europy,0,0,0
353827,pawel,zyra,15/16,Ekstraklasa,4,0,133
353827,pawel,zyra,15/16,CLJ - Grupa Zachodnia,2,0,180
353827,pawel,zyra,15/16,Fortuna Puchar Polski,1,0,90
353827,pawel,zyra,14/15,1 Liga,0,0,0
