id,name,season,competition,gamesPlayed,goals,minutes
123455,flavio-paixao,22/23,Ekstraklasa,15,6,1023
123455,flavio-paixao,22/23,Fortuna Puchar Polski,1,0,62
123455,flavio-paixao,22/23,UECL Kwalifikacje,4,3,209
123455,flavio-paixao,21/22,Ekstraklasa,32,10,1757
123455,flavio-paixao,21/22,Fortuna Puchar Polski,1,0,9
123455,flavio-paixao,20/21,Ekstraklasa,30,12,2390
123455,flavio-paixao,20/21,Fortuna Puchar Polski,3,0,73
123455,flavio-paixao,19/20,Fortuna Puchar Polski,6,5,587
123455,flavio-paixao,19/20,Ekstraklasa,31,14,1966
123455,flavio-paixao,19/20,Kwalifikacje do Ligi Europy,2,2,171
123455,flavio-paixao,19/20,Superpuchar,1,0,59
123455,flavio-paixao,18/19,Ekstraklasa,37,15,3121
123455,flavio-paixao,18/19,Fortuna Puchar Polski,6,0,428
123455,flavio-paixao,17/18,Ekstraklasa,34,10,2611
123455,flavio-paixao,17/18,Fortuna Puchar Polski,1,0,90
123455,flavio-paixao,16/17,Ekstraklasa,33,10,2230
123455,flavio-paixao,16/17,Fortuna Puchar Polski,2,1,200
123455,flavio-paixao,15/16,Ekstraklasa,16,6,1421
123455,flavio-paixao,15/16,Ekstraklasa,21,5,1886
123455,flavio-paixao,15/16,Fortuna Puchar Polski,4,1,360
123455,flavio-paixao,15/16,Kwalifikacje do Ligi Europy,4,0,178
123455,flavio-paixao,14/15,Ekstraklasa,37,18,3231
123455,flavio-paixao,14/15,Fortuna Puchar Polski,4,1,390
123455,flavio-paixao,13/14,Ekstraklasa,13,1,1054
123455,flavio-paixao,2013,AFC Champions League,6,1,524
123455,flavio-paixao,12/13,Persian Gulf Pro League,31,10,2378
123455,flavio-paixao,11/12,Persian Gulf Pro League,30,10,2474
123455,flavio-paixao,10/11,Premiership,30,3,2336
123455,flavio-paixao,10/11,SFA Cup,1,1,90
123455,flavio-paixao,10/11,League Cup,1,0,90
123455,flavio-paixao,09/10,Premiership,25,5,1758
123455,flavio-paixao,09/10,SFA Cup,2,0,121
123455,flavio-paixao,09/10,League Cup,1,0,16
123455,flavio-paixao,08/09,2ª B - Grupo III,34,6,2498
123455,flavio-paixao,08/09,Puchar Króla,4,2,390
123455,flavio-paixao,07/08,Ascenso a 2ª,1,0,45
123455,flavio-paixao,06/07,2ª B - Grupo IV,1,0,33
