id,firstName,lastName,dates,marketValue
123455,flavio,paixao,2009-08-17,75000
123455,flavio,paixao,2009-10-01,75000
123455,flavio,paixao,2010-02-25,150000
123455,flavio,paixao,2010-10-18,300000
123455,flavio,paixao,2012-11-24,700000
123455,flavio,paixao,2013-06-29,1000000
123455,flavio,paixao,2013-09-12,400000
123455,flavio,paixao,2013-12-01,250000
123455,flavio,paixao,2014-07-20,400000
123455,flavio,paixao,2015-03-04,700000
123455,flavio,paixao,2015-06-29,900000
123455,flavio,paixao,2016-01-09,800000
123455,flavio,paixao,2016-03-27,800000
123455,flavio,paixao,2016-07-23,800000
123455,flavio,paixao,2017-01-20,800000
123455,flavio,paixao,2017-07-04,750000
123455,flavio,paixao,2018-01-15,600000
123455,flavio,paixao,2018-07-02,500000
123455,flavio,paixao,2019-01-24,500000
123455,flavio,paixao,2019-06-28,400000
123455,flavio,paixao,2020-01-14,400000
123455,flavio,paixao,2020-04-07,325000
123455,flavio,paixao,2020-08-17,300000
123455,flavio,paixao,2021-01-18,300000
123455,flavio,paixao,2021-05-20,200000
123455,flavio,paixao,2021-12-30,200000
123455,flavio,paixao,2022-06-13,200000
123455,flavio,paixao,2022-11-15,200000
