id,firstName,lastName,dates,marketValue
134491,piotr,wlazlo,2010-02-28,50000
134491,piotr,wlazlo,2013-08-12,100000
134491,piotr,wlazlo,2015-03-13,100000
134491,piotr,wlazlo,2015-06-29,150000
134491,piotr,wlazlo,2016-01-16,150000
134491,piotr,wlazlo,2016-07-23,150000
134491,piotr,wlazlo,2017-01-20,250000
134491,piotr,wlazlo,2017-07-04,300000
134491,piotr,wlazlo,2018-01-15,300000
134491,piotr,wlazlo,2018-07-02,300000
134491,piotr,wlazlo,2019-02-20,100000
134491,piotr,wlazlo,2019-07-17,100000
134491,piotr,wlazlo,2020-02-27,125000
134491,piotr,wlazlo,2020-08-25,200000
134491,piotr,wlazlo,2021-02-23,200000
134491,piotr,wlazlo,2021-06-29,200000
134491,piotr,wlazlo,2021-10-14,300000
134491,piotr,wlazlo,2021-12-30,300000
134491,piotr,wlazlo,2022-04-06,400000
134491,piotr,wlazlo,2022-06-13,300000
134491,piotr,wlazlo,2022-09-28,250000
134491,piotr,wlazlo,2022-11-15,300000
