id,firstName,lastName,dates,marketValue
113575,david,jablonsky,2009-09-03,50000
113575,david,jablonsky,2010-10-19,100000
113575,david,jablonsky,2012-10-24,100000
113575,david,jablonsky,2013-08-28,200000
113575,david,jablonsky,2013-11-10,350000
113575,david,jablonsky,2014-04-21,350000
113575,david,jablonsky,2015-01-16,450000
113575,david,jablonsky,2015-10-13,500000
113575,david,jablonsky,2016-06-30,500000
113575,david,jablonsky,2016-12-26,400000
113575,david,jablonsky,2017-01-27,400000
113575,david,jablonsky,2017-08-22,450000
113575,david,jablonsky,2018-02-08,800000
113575,david,jablonsky,2018-09-17,1000000
113575,david,jablonsky,2019-01-23,1000000
113575,david,jablonsky,2019-06-23,1250000
113575,david,jablonsky,2020-01-14,1250000
113575,david,jablonsky,2020-04-07,1000000
113575,david,jablonsky,2020-08-17,600000
113575,david,jablonsky,2021-01-18,300000
113575,david,jablonsky,2021-05-20,200000
113575,david,jablonsky,2021-10-14,100000
113575,david,jablonsky,2021-12-30,100000
113575,david,jablonsky,2022-06-13,400000
113575,david,jablonsky,2022-09-28,300000
113575,david,jablonsky,2022-11-15,300000
