id,firstName,lastName,dates,marketValue
339510,tihomir,kostadinov,2015-07-06,75000
339510,tihomir,kostadinov,2016-12-30,100000
339510,tihomir,kostadinov,2017-06-27,125000
339510,tihomir,kostadinov,2017-12-27,150000
339510,tihomir,kostadinov,2018-07-12,175000
339510,tihomir,kostadinov,2018-12-29,250000
339510,tihomir,kostadinov,2019-06-24,350000
339510,tihomir,kostadinov,2019-12-14,500000
339510,tihomir,kostadinov,2020-04-07,400000
339510,tihomir,kostadinov,2020-07-09,350000
339510,tihomir,kostadinov,2020-12-27,400000
339510,tihomir,kostadinov,2021-05-26,450000
339510,tihomir,kostadinov,2021-12-25,450000
339510,tihomir,kostadinov,2022-06-13,450000
339510,tihomir,kostadinov,2022-11-15,350000
