id,name,dates,marketValue
258002,luis-mata,2016-09-29,50000
258002,luis-mata,2017-06-29,200000
258002,luis-mata,2017-09-07,400000
258002,luis-mata,2018-02-22,400000
258002,luis-mata,2018-06-28,600000
258002,luis-mata,2019-02-18,500000
258002,luis-mata,2019-06-28,300000
258002,luis-mata,2019-12-30,400000
258002,luis-mata,2020-04-07,325000
258002,luis-mata,2021-01-18,250000
258002,luis-mata,2021-05-20,500000
258002,luis-mata,2021-10-14,750000
258002,luis-mata,2021-12-30,900000
258002,luis-mata,2022-04-06,1300000
258002,luis-mata,2022-06-13,1500000
258002,luis-mata,2022-11-15,1000000
