id,firstName,lastName,dates,marketValue
287600,pawel,jaroszynski,2013-11-04,50000
287600,pawel,jaroszynski,2014-02-13,100000
287600,pawel,jaroszynski,2014-07-20,150000
287600,pawel,jaroszynski,2015-03-04,150000
287600,pawel,jaroszynski,2015-06-29,200000
287600,pawel,jaroszynski,2016-01-09,300000
287600,pawel,jaroszynski,2016-03-27,300000
287600,pawel,jaroszynski,2016-07-23,400000
287600,pawel,jaroszynski,2017-01-20,400000
287600,pawel,jaroszynski,2017-07-04,400000
287600,pawel,jaroszynski,2017-12-28,500000
287600,pawel,jaroszynski,2018-06-06,500000
287600,pawel,jaroszynski,2018-12-19,400000
287600,pawel,jaroszynski,2019-06-05,400000
287600,pawel,jaroszynski,2019-12-29,550000
287600,pawel,jaroszynski,2020-04-07,450000
287600,pawel,jaroszynski,2020-08-20,450000
287600,pawel,jaroszynski,2021-02-21,600000
287600,pawel,jaroszynski,2021-06-23,650000
287600,pawel,jaroszynski,2021-12-27,600000
287600,pawel,jaroszynski,2022-06-06,600000
287600,pawel,jaroszynski,2022-11-15,600000
