id,firstName,lastName,dates,marketValue
358870,dennis,jastrzembski,2018-07-04,250000
358870,dennis,jastrzembski,2018-10-21,800000
358870,dennis,jastrzembski,2018-12-17,800000
358870,dennis,jastrzembski,2019-06-04,800000
358870,dennis,jastrzembski,2019-12-16,500000
358870,dennis,jastrzembski,2020-04-07,450000
358870,dennis,jastrzembski,2020-07-07,600000
358870,dennis,jastrzembski,2021-02-07,450000
358870,dennis,jastrzembski,2021-06-13,450000
358870,dennis,jastrzembski,2021-10-06,700000
358870,dennis,jastrzembski,2021-12-21,1000000
358870,dennis,jastrzembski,2022-06-13,800000
358870,dennis,jastrzembski,2022-09-28,550000
358870,dennis,jastrzembski,2022-11-15,400000
