id,name,dates,marketValue
266234,bartosz-kieliba,2018-01-24,0
266234,bartosz-kieliba,2018-06-09,75000
266234,bartosz-kieliba,2019-01-19,0
266234,bartosz-kieliba,2019-02-20,75000
266234,bartosz-kieliba,2019-07-17,75000
266234,bartosz-kieliba,2020-02-27,100000
266234,bartosz-kieliba,2020-08-26,200000
266234,bartosz-kieliba,2021-01-18,250000
266234,bartosz-kieliba,2021-05-20,350000
266234,bartosz-kieliba,2021-10-14,150000
266234,bartosz-kieliba,2021-12-30,100000
266234,bartosz-kieliba,2022-06-13,100000
266234,bartosz-kieliba,2022-09-28,50000
266234,bartosz-kieliba,2022-11-15,50000
