id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
323403,dimitar,velkovski,22/23,Ekstraklasa,1,0,16
323403,dimitar,velkovski,22/23,Jupiler Pro League,5,0,130
323403,dimitar,velkovski,22/23,Beker van Belgie,1,0,44
323403,dimitar,velkovski,21/22,Jupiler Pro League,18,0,1296
323403,dimitar,velkovski,21/22,Beker van Belgie,2,0,100
323403,dimitar,velkovski,20/21,Jupiler Pro League,15,0,1109
323403,dimitar,velkovski,20/21,Beker van Belgie,1,0,90
323403,dimitar,velkovski,19/20,Jupiler Pro League,6,0,540
323403,dimitar,velkovski,19/20,efbet Liga,14,1,1103
323403,dimitar,velkovski,19/20,Bulgarian Cup,2,0,180
323403,dimitar,velkovski,18/19,Efbet liga - Relegation gr.,7,1,660
323403,dimitar,velkovski,18/19,efbet Liga,19,0,1710
323403,dimitar,velkovski,18/19,Bulgarian Cup,1,0,90
323403,dimitar,velkovski,18/19,Kwalifikacje do Ligi Europy,4,0,360
323403,dimitar,velkovski,18/19,Bulgarian Super Cup,1,0,90
323403,dimitar,velkovski,17/18,Efbet liga - Relegation gr.,10,0,853
323403,dimitar,velkovski,17/18,efbet Liga,23,1,1408
323403,dimitar,velkovski,17/18,Bulgarian Cup,2,0,119
323403,dimitar,velkovski,16/17,Efbet liga - Championship gr.,5,0,263
323403,dimitar,velkovski,16/17,Bulgarian Cup,3,2,206
323403,dimitar,velkovski,16/17,efbet Liga,15,0,678
323403,dimitar,velkovski,15/16,A Grupa,22,0,1257
323403,dimitar,velkovski,15/16,Bulgarian Cup,0,0,0
323403,dimitar,velkovski,14/15,Efbet liga - Championship gr.,3,1,33
323403,dimitar,velkovski,14/15,A Grupa,0,0,0
323403,dimitar,velkovski,14/15,Bulgarian Cup,2,0,98
323403,dimitar,velkovski,13/14,Efbet liga - Relegation gr.,4,0,54
