season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-01-01,Without Club,Heerenveen,1500000,0
22/23,2022-07-01,Cracovia,Without Club,1800000,0
19/20,2019-07-01,Heerenveen,Cracovia,1000000,free transfer
15/16,2016-06-30,Almere City,Heerenveen,300000,End of loan
15/16,2015-08-16,Heerenveen,Almere City,400000,loan transfer
14/15,2014-07-01,Heerenveen U19,Heerenveen,0,0
13/14,2013-07-01,Heerenveen U17,Heerenveen U19,0,0
12/13,2012-07-01,ADO '20 Yth.,Heerenveen U17,0,free transfer
10/11,2010-07-01,Haarlem Youth,ADO '20 Yth.,0,free transfer
