id,name,dates,marketValue
262613,pelle-van-amersfoort,2014-08-25,50000
262613,pelle-van-amersfoort,2014-11-01,250000
262613,pelle-van-amersfoort,2015-02-15,350000
262613,pelle-van-amersfoort,2015-06-30,400000
262613,pelle-van-amersfoort,2016-02-04,300000
262613,pelle-van-amersfoort,2016-07-14,300000
262613,pelle-van-amersfoort,2017-01-17,1500000
262613,pelle-van-amersfoort,2017-06-06,1500000
262613,pelle-van-amersfoort,2018-01-16,1250000
262613,pelle-van-amersfoort,2018-06-11,1250000
262613,pelle-van-amersfoort,2018-12-27,1000000
262613,pelle-van-amersfoort,2019-06-11,1000000
262613,pelle-van-amersfoort,2020-01-14,1000000
262613,pelle-van-amersfoort,2020-04-07,800000
262613,pelle-van-amersfoort,2020-08-17,900000
262613,pelle-van-amersfoort,2021-01-18,1000000
262613,pelle-van-amersfoort,2021-05-20,1500000
262613,pelle-van-amersfoort,2021-10-14,1800000
262613,pelle-van-amersfoort,2021-12-30,2000000
262613,pelle-van-amersfoort,2022-06-13,1800000
262613,pelle-van-amersfoort,2022-10-06,1500000
