season,date,sourceTeam,destTeam,marketValue,price
20/21,2020-12-31,GKS Jastrzebie,Radomiak,75000,End of loan
20/21,2020-09-28,Radomiak,GKS Jastrzebie,75000,loan transfer
19/20,2019-12-31,Elana Torun,Radomiak,75000,End of loan
19/20,2019-09-02,Radomiak,Elana Torun,75000,loan transfer
16/17,2017-06-30,LKS Promna,Radomiak,-,End of loan
16/17,2017-02-28,Radomiak,LKS Promna,-,loan transfer
16/17,2017-01-01,Bron Radom,Radomiak,-,?
