id,name,dates,marketValue
129646,artur-rudko,2009-10-18,75000
129646,artur-rudko,2010-07-27,100000
129646,artur-rudko,2011-01-16,100000
129646,artur-rudko,2015-10-13,300000
129646,artur-rudko,2015-12-16,400000
129646,artur-rudko,2016-07-20,400000
129646,artur-rudko,2017-01-02,1200000
129646,artur-rudko,2017-06-25,1200000
129646,artur-rudko,2018-01-11,1000000
129646,artur-rudko,2018-08-05,800000
129646,artur-rudko,2018-12-09,600000
129646,artur-rudko,2019-06-19,600000
129646,artur-rudko,2020-01-05,500000
129646,artur-rudko,2020-04-07,400000
129646,artur-rudko,2020-10-05,500000
129646,artur-rudko,2021-05-13,600000
129646,artur-rudko,2022-01-10,600000
129646,artur-rudko,2022-06-19,800000
129646,artur-rudko,2022-09-28,400000
129646,artur-rudko,2022-11-15,400000
