id,name,dates,marketValue
169362,luka-zahovic,2013-11-14,75000
169362,luka-zahovic,2013-12-26,100000
169362,luka-zahovic,2014-08-29,300000
169362,luka-zahovic,2014-10-24,750000
169362,luka-zahovic,2015-01-31,800000
169362,luka-zahovic,2016-02-04,600000
169362,luka-zahovic,2016-07-14,500000
169362,luka-zahovic,2017-01-06,1500000
169362,luka-zahovic,2017-07-15,1400000
169362,luka-zahovic,2018-02-20,1100000
169362,luka-zahovic,2018-08-02,1250000
169362,luka-zahovic,2019-03-07,1250000
169362,luka-zahovic,2019-06-23,1500000
169362,luka-zahovic,2019-12-26,1500000
169362,luka-zahovic,2020-04-07,1200000
169362,luka-zahovic,2020-07-29,1300000
169362,luka-zahovic,2021-01-18,1000000
169362,luka-zahovic,2021-05-20,800000
169362,luka-zahovic,2021-12-30,1200000
169362,luka-zahovic,2022-06-13,1500000
169362,luka-zahovic,2022-09-28,1300000
169362,luka-zahovic,2022-11-15,1200000
